epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.3607069637374322,0.3687746068418026,0.41973280906677246,1661.4,1357.6,6554.5
2,0.25119458307000925,0.36645686043947934,0.42067793011665344,1655.3,1354.9,7982.0
3,0.23293277287953779,0.3725132685109973,0.40281128883361816,1668.2,1346.3,7982.0
4,0.2335900469522055,0.3720374958962202,0.4273919463157654,1644.1,1346.3,8005.5
5,0.2313473684559191,0.3687302993565798,0.42054063081741333,1645.9,1345.5,8420.7
6,0.22996565716383152,0.36633343166112897,0.41066765785217285,1640.9,1335.9,8420.7
7,0.2281898848460357,0.36810531152039766,0.40146228671073914,1640.2,1330.5,8420.7
8,0.22532471070500246,0.3687972966864705,0.4149012863636017,1641.8,1341.0,8420.7
9,0.2237278862499205,0.3704368122771382,0.4089239835739136,1650.3,1335.1,8420.7
10,0.22317602696891567,0.3674117868706584,0.41150784492492676,1640.9,1339.7,8420.7
11,0.22364285177922338,0.36590242809206247,0.42883729934692383,1616.2,1297.3,8420.7
