tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
sp_curonly_s43,val,912066,115,43258973002,2141510,0,0,0,0,0,0,0,0,0,0,586543.7237907115,586543.7237907115,586543.7237907115,686714.0,0,0,0.6430935083543422,0.6430935083543422,0.6430935083543422,0.7529213894608504,True,True
sp_curonly_s43,test,163172,17,7738818040,756264,0,0,0,0,0,0,0,0,0,0,96224.91184020108,96224.91184020108,96224.91184020108,115740.0,0,0,0.5897146069190858,0.5897146069190858,0.5897146069190858,0.7093128723065232,True,True
