epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.10651930978464097,0.5850714257562161,0.09419107437133789,228.1,253.0,8333.1
2,0.049470841346942275,0.638206825543642,0.05985515937209129,226.5,261.7,8347.6
3,0.04570704091762759,0.6691039117014408,0.055248651653528214,227.6,251.8,8808.8
4,0.04219866695708221,0.7152453836452961,0.053802888840436935,227.3,250.8,8808.8
5,0.0412558806752882,0.7206913951957226,0.04926042631268501,223.8,250.8,8808.8
6,0.040112959278613025,0.7250928795397281,0.04747690632939339,226.1,251.8,8808.8
7,0.03870399605444411,0.7284691368615628,0.046165693551301956,227.5,252.6,8808.8
8,0.03807879279646063,0.7314242224311829,0.04636216163635254,225.8,252.2,8808.8
9,0.037628886453116066,0.7319473403525353,0.04097337648272514,227.1,254.3,8808.8
10,0.03698374712167634,0.7332947322082519,0.04120675474405289,230.2,253.2,9462.8
11,0.03807025760911482,0.7268896198213101,0.04213041439652443,227.4,251.2,9462.8
12,0.03673642811355824,0.733815218282938,0.04275411739945412,223.9,250.3,9462.8
13,0.03640574821722262,0.7321099089479446,0.04049166291952133,225.7,248.5,9462.8
14,0.03520379500636428,0.7332652678883076,0.04034578427672386,224.5,251.0,9462.8
15,0.03492305692784565,0.7335375998723507,0.03852098435163498,225.4,253.8,9462.8
