epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.011285538539600593,0.34246666650076707,0.25665655732154846,3090.4,3113.7,15701.2
2,0.005839050557462019,0.32469999888737994,0.313719779253006,3087.9,3108.1,15747.8
3,0.006558611435731381,0.3727000019043684,0.301726371049881,3101.4,3103.7,15748.8
4,0.007707634862287521,0.39190000116030377,0.2316097766160965,2966.3,2965.8,15749.1
5,0.021044743294132955,0.3221333333402872,0.35703879594802856,2995.8,3039.5,15749.1
6,0.009248074478099368,0.0,0.47450000047683716,3104.4,3116.5,15749.1
7,0.02465025166616356,0.39643333194752534,0.2881428301334381,3312.3,3198.5,15749.1
8,0.012260773393254468,0.2994666689728697,0.5535981059074402,3202.4,3149.3,15749.1
9,1.0608076850468158,0.006433333368894334,3.1555066108703613,3198.5,3044.4,16935.6
10,0.013368251487282507,0.40166666541695595,0.2337798774242401,2931.7,2989.7,16935.6
