split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,2374141,16110,0.006785612143507904,41273,0.01738439292358794,0,382887,384705,0.09885889838438662,0.09904628194560326,0.0,1177 37481 260866 822204 736263 284942 79746 48006 42264 29022 16060 16110,382887 0 0 1981827 9427 0 0 0 0 0 0 0 0 0,384705 0 0 1978574 10862 0 0 0 0 0 0 0 0 0,200000,6477842
train_replay,closure,428260,93,0.00021715780133563722,1818,0.004245084761593424,0,1818,1818,0.08722343190375435,0.08722814682023027,0.0,13 1733 35133 235985 134087 17399 1801 937 612 317 150 93,1818 0 0 424989 1453 0 0 0 0 0 0 0 0 0,1818 0 0 214424 212018 0 0 0 0 0 0 0 0 0,200000,6477842
val,endpoint,1613946,40508,0.02509873316703285,0,0.0,0,216363,216363,0.09595598662948542,0.09705122520352566,0.0,764 2363 159180 742426 491673 108307 22207 13110 11796 10272 11340 40508,216363 0 0 1381878 15705 0 0 0 0 0 0 0 0 0,216363 0 0 1381236 16347 0 0 0 0 0 0 0 0 0,200000,6477842
val,closure,222249,6,2.6996746891999515e-05,0,0.0,0,0,0,0.08702483330926092,0.08702525199616104,0.0,5 17 19163 122839 70566 8089 742 478 245 74 25 6,0 0 0 220959 1290 0 0 0 0 0 0 0 0 0,0 0 0 33419 188830 0 0 0 0 0 0 0 0 0,200000,6477842
test,endpoint,1604472,9351,0.005828085501024636,0,0.0,0,305272,305272,0.09043219060044666,0.09131117670753178,0.0,903 2252 158914 781509 507383 108826 19737 6457 3305 2783 3052 9351,305272 0 0 1277981 21219 0 0 0 0 0 0 0 0 0,305272 0 0 1277482 21718 0 0 0 0 0 0 0 0 0,200000,6477842
test,closure,234774,1,4.259415437825313e-06,0,0.0,0,0,0,0.08671820009610784,0.0867182501638419,0.0,7 26 20128 131994 72508 8874 859 287 69 17 4 1,0 0 0 233666 1108 0 0 0 0 0 0 0 0 0,0 0 0 29426 205348 0 0 0 0 0 0 0 0 0,200000,6477842
