cell,scenario,method,segment,mean,std,count,alpha
E2_N4_snr0,A,cur,all,0.7879137498340013,0.1208354051582915,50,0.03
E2_N4_snr0,A,cur,end,1.2218750634094677,1.1465031077480503,50,0.03
E2_N4_snr0,A,cur,post,0.7823413748178747,0.14256824565587847,50,0.03
E2_N4_snr0,A,cur,pre,0.7943312482595195,0.1377026966053012,50,0.03
E2_N4_snr0,A,hist,all,0.7866288084347428,0.12133396760191864,50,1.0
E2_N4_snr0,A,hist,end,1.1823863197502462,1.1596255995327494,50,1.0
E2_N4_snr0,A,hist,post,0.7790382124470022,0.1409195020526624,50,1.0
E2_N4_snr0,A,hist,pre,0.7923654220949834,0.13884967017801422,50,1.0
E2_N4_snr0,A,in,all,0.7818130508244279,0.12210575743984316,50,1000.0
E2_N4_snr0,A,in,end,1.1954953319740733,1.1519842564794338,50,1000.0
E2_N4_snr0,A,in,post,0.7767075196813539,0.14487684762573014,50,1000.0
E2_N4_snr0,A,in,pre,0.787223911816028,0.13876688894868056,50,1000.0
E2_N4_snr0,A,legs,all,0.7881297340336632,0.12079323725039307,50,0.0
E2_N4_snr0,A,legs,end,1.2267367806128044,1.1488063136724258,50,0.0
E2_N4_snr0,A,legs,post,0.7839093800692359,0.14224902067494155,50,0.0
E2_N4_snr0,A,legs,pre,0.7934902005555385,0.13812142088702636,50,0.0
E2_N4_snr0,A,point,all,0.22505272902376142,0.013717945210477974,50,1000.0
E2_N4_snr0,A,point,end,0.30057264857210286,0.20780018760958605,50,1000.0
E2_N4_snr0,A,point,post,0.235508263998929,0.03052989407718914,50,1000.0
E2_N4_snr0,A,point,pre,0.22399466921044664,0.03370595721206342,50,1000.0
E2_N4_snr0,B,cur,all,0.7857321528206284,0.13867362715370593,50,1000.0
E2_N4_snr0,B,cur,end,1.1750840895048946,1.305959073903993,50,1000.0
E2_N4_snr0,B,cur,post,0.7768347417515032,0.1551489109302495,50,1000.0
E2_N4_snr0,B,cur,pre,0.7924104984303617,0.17032612162682279,50,1000.0
E2_N4_snr0,B,hist,all,0.7918606253446109,0.13694237281941876,50,0.1
E2_N4_snr0,B,hist,end,1.2064029824618494,1.31773182925421,50,0.1
E2_N4_snr0,B,hist,post,0.7824979846781654,0.1536535968716964,50,0.1
E2_N4_snr0,B,hist,pre,0.7995853436972274,0.16636722493890838,50,0.1
E2_N4_snr0,B,in,all,0.791858073384035,0.1371909192350162,50,0.03
E2_N4_snr0,B,in,end,1.2076753709052477,1.3092466283854305,50,0.03
E2_N4_snr0,B,in,post,0.7823901406661588,0.15355041744266865,50,0.03
E2_N4_snr0,B,in,pre,0.7997674590875099,0.16824747281835759,50,0.03
E2_N4_snr0,B,legs,all,0.7920506373541356,0.13715649770300428,50,0.0
E2_N4_snr0,B,legs,end,1.2122204597755297,1.3156135372843902,50,0.0
E2_N4_snr0,B,legs,post,0.7839045794867132,0.1536273222699299,50,0.0
E2_N4_snr0,B,legs,pre,0.7988257870446658,0.1686790342181454,50,0.0
E2_N4_snr0,B,point,all,0.6488710525364055,0.043220730651377465,50,3.0
E2_N4_snr0,B,point,end,0.6448844241526369,0.5089679892388592,50,3.0
E2_N4_snr0,B,point,post,0.4724029612334579,0.061791857373047245,50,3.0
E2_N4_snr0,B,point,pre,0.7865866315727678,0.038745388610591146,50,3.0
E2_N4_snr10,A,cur,all,0.7821910129078,0.12199577597934913,50,0.01
E2_N4_snr10,A,cur,end,1.1960326175185667,1.1407500823017451,50,0.01
E2_N4_snr10,A,cur,post,0.7768392790250104,0.1443356044438286,50,0.01
E2_N4_snr10,A,cur,pre,0.78772608022889,0.13853864097338925,50,0.01
E2_N4_snr10,A,hist,all,0.7821713470993555,0.12201440988445457,50,0.1
E2_N4_snr10,A,hist,end,1.1923394177693067,1.141678832891328,50,0.1
E2_N4_snr10,A,hist,post,0.7767313124910703,0.1439089631314017,50,0.1
E2_N4_snr10,A,hist,pre,0.7874385782916835,0.1387699600453614,50,0.1
E2_N4_snr10,A,in,all,0.7815607330110604,0.12212897822495983,50,1000.0
E2_N4_snr10,A,in,end,1.19437523995531,1.1458847930579417,50,1000.0
E2_N4_snr10,A,in,post,0.7765343213183019,0.14474269925265915,50,1000.0
E2_N4_snr10,A,in,pre,0.7867671140041813,0.13862742552158844,50,1000.0
E2_N4_snr10,A,legs,all,0.7821953199027256,0.1219956755620501,50,0.0
E2_N4_snr10,A,legs,end,1.1973705426068622,1.1414785387583337,50,0.0
E2_N4_snr10,A,legs,post,0.7772897538707144,0.1442439981319529,50,0.0
E2_N4_snr10,A,legs,pre,0.7873747274368665,0.13868834588769466,50,0.0
E2_N4_snr10,A,point,all,0.07196259254838894,0.004305942233171801,50,1000.0
E2_N4_snr10,A,point,end,0.09601475313483519,0.06632354035095535,50,1000.0
E2_N4_snr10,A,point,post,0.07526140383604524,0.00957314449135499,50,1000.0
E2_N4_snr10,A,point,pre,0.07163604726880377,0.010601075243609958,50,1000.0
E2_N4_snr10,B,cur,all,0.785456446368733,0.1386868477502522,50,1000.0
E2_N4_snr10,B,cur,end,1.1723675887504248,1.3056827338056742,50,1000.0
E2_N4_snr10,B,cur,post,0.7768084677829437,0.1555512148391086,50,1000.0
E2_N4_snr10,B,cur,pre,0.7918498762590986,0.17012592100113472,50,1000.0
E2_N4_snr10,B,hist,all,0.7860889523891949,0.13853133707608287,50,0.01
E2_N4_snr10,B,hist,end,1.1761409265717204,1.3067838022496685,50,0.01
E2_N4_snr10,B,hist,post,0.7774452268891708,0.15537928726108566,50,0.01
E2_N4_snr10,B,hist,pre,0.7925498732954399,0.16976579283847,50,0.01
E2_N4_snr10,B,in,all,0.7860898741296376,0.13853136204576583,50,0.01
E2_N4_snr10,B,in,end,1.17523490613569,1.3043845066319015,50,0.01
E2_N4_snr10,B,in,post,0.777086521327947,0.15534931876399957,50,0.01
E2_N4_snr10,B,in,pre,0.7928730379457679,0.16980009243733943,50,0.01
E2_N4_snr10,B,legs,all,0.7860913828403084,0.13853253292726664,50,0.0
E2_N4_snr10,B,legs,end,1.1763610894320453,1.306450852831636,50,0.0
E2_N4_snr10,B,legs,post,0.7775195119569936,0.15539428117267642,50,0.0
E2_N4_snr10,B,legs,pre,0.7924952418133888,0.16995676005795993,50,0.0
E2_N4_snr10,B,point,all,0.29735142189208585,0.008079544444559909,50,0.3
E2_N4_snr10,B,point,end,0.3857909910476867,0.314495422801461,50,0.3
E2_N4_snr10,B,point,post,0.27933632160917626,0.03485228603358693,50,0.3
E2_N4_snr10,B,point,pre,0.3215755248310553,0.025018319520955536,50,0.3
E2_N8_snr-10,A,cur,all,0.628546773423184,0.1007549257118828,50,1.0
E2_N8_snr-10,A,cur,end,1.1093391831206239,0.9090157489063913,50,1.0
E2_N8_snr-10,A,cur,post,0.5732111588047456,0.1506232440398929,50,1.0
E2_N8_snr-10,A,cur,pre,0.6850433560792902,0.09420934242321398,50,1.0
E2_N8_snr-10,A,hist,all,0.542798173753066,0.12901452537739128,50,3.0
E2_N8_snr-10,A,hist,end,0.8833403406785996,0.715636700458344,50,3.0
E2_N8_snr-10,A,hist,post,0.5577911856614187,0.15616181362747827,50,3.0
E2_N8_snr-10,A,hist,pre,0.5376486746308135,0.1391645616277921,50,3.0
E2_N8_snr-10,A,in,all,0.4982341032109872,0.13689223171523754,50,1000.0
E2_N8_snr-10,A,in,end,0.7491791724071202,0.5707474014354108,50,1000.0
E2_N8_snr-10,A,in,post,0.5213088059155075,0.1687856836565835,50,1000.0
E2_N8_snr-10,A,in,pre,0.487055688101798,0.1417623984766365,50,1000.0
E2_N8_snr-10,A,legs,all,0.6672674545798393,0.1030305761561161,50,0.0
E2_N8_snr-10,A,legs,end,1.5686834194128847,1.3205373363111403,50,0.0
E2_N8_snr-10,A,legs,post,0.7028941695250002,0.14816105747403963,50,0.0
E2_N8_snr-10,A,legs,pre,0.6550818378234347,0.12241431412603844,50,0.0
E2_N8_snr-10,A,point,all,0.7108784536978071,0.0434274572456343,50,1000.0
E2_N8_snr-10,A,point,end,0.949519785697162,0.6565128155490849,50,1000.0
E2_N8_snr-10,A,point,post,0.7439499427170573,0.0966374489708013,50,1000.0
E2_N8_snr-10,A,point,pre,0.707523713410246,0.10665286345766813,50,1000.0
E2_N8_snr-10,B,cur,all,0.4783390893674839,0.18084227573050624,50,1000.0
E2_N8_snr-10,B,cur,end,0.6927656161731206,0.5820192140333613,50,1000.0
E2_N8_snr-10,B,cur,post,0.4905105766457655,0.20067969834484178,50,1000.0
E2_N8_snr-10,B,cur,pre,0.4726544423467065,0.19206347419646327,50,1000.0
E2_N8_snr-10,B,hist,all,0.6184266382254403,0.1291728425227084,50,1.0
E2_N8_snr-10,B,hist,end,1.1026644027451034,0.901340174426725,50,1.0
E2_N8_snr-10,B,hist,post,0.5768835550921557,0.1680806113272017,50,1.0
E2_N8_snr-10,B,hist,pre,0.6627186751619685,0.12383802795067424,50,1.0
E2_N8_snr-10,B,in,all,0.6200410646650089,0.13077136917025187,50,1.0
E2_N8_snr-10,B,in,end,1.0962409443696712,0.8883826867481884,50,1.0
E2_N8_snr-10,B,in,post,0.5577594298038491,0.15976233908365098,50,1.0
E2_N8_snr-10,B,in,pre,0.6807916123022163,0.13488377473033614,50,1.0
E2_N8_snr-10,B,legs,all,0.6581146525045581,0.13161569610767165,50,0.0
E2_N8_snr-10,B,legs,end,1.548179647826425,1.2751842550002708,50,0.0
E2_N8_snr-10,B,legs,post,0.6840444457673501,0.1587801027291109,50,0.0
E2_N8_snr-10,B,legs,pre,0.6526776410767785,0.15147743023557758,50,0.0
E2_N8_snr-10,B,point,all,1.001720480481416,0.06043774983908529,50,300.0
E2_N8_snr-10,B,point,end,0.9541074156698359,0.6642835706318047,50,300.0
E2_N8_snr-10,B,point,post,0.7463047964705953,0.09716433402165546,50,300.0
E2_N8_snr-10,B,point,pre,1.2069836401091745,0.06809573349650713,50,300.0
E2_N8_snr0,A,cur,all,0.5084151638279223,0.1341694364792104,50,0.03
E2_N8_snr0,A,cur,end,0.826631330262351,0.6370072611398335,50,0.03
E2_N8_snr0,A,cur,post,0.5303981529639448,0.16495382180273907,50,0.03
E2_N8_snr0,A,cur,pre,0.49893591677346477,0.13928300451624454,50,0.03
E2_N8_snr0,A,hist,all,0.5005641793741589,0.13778224984745754,50,1.0
E2_N8_snr0,A,hist,end,0.7228641205398516,0.5693162616407875,50,1.0
E2_N8_snr0,A,hist,post,0.5178914184440067,0.16600030693316342,50,1.0
E2_N8_snr0,A,hist,pre,0.4921907234473262,0.14461984319317678,50,1.0
E2_N8_snr0,A,in,all,0.48848494323217084,0.13997926339910077,50,1000.0
E2_N8_snr0,A,in,end,0.6946159116637238,0.5188836026483085,50,1000.0
E2_N8_snr0,A,in,post,0.5105112522771045,0.16958935860546473,50,1000.0
E2_N8_snr0,A,in,pre,0.4774080922142522,0.1440681000227984,50,1000.0
E2_N8_snr0,A,legs,all,0.5090351248528878,0.13404152380572446,50,0.0
E2_N8_snr0,A,legs,end,0.835024204233446,0.6436222217564557,50,0.0
E2_N8_snr0,A,legs,post,0.5333135821447627,0.1650339294124531,50,0.0
E2_N8_snr0,A,legs,pre,0.49754269256683803,0.1395098232122243,50,0.0
E2_N8_snr0,A,point,all,0.22505272902376142,0.013717945210477972,50,1000.0
E2_N8_snr0,A,point,end,0.30057264857210286,0.20780018760958602,50,1000.0
E2_N8_snr0,A,point,post,0.235508263998929,0.03052989407718914,50,1000.0
E2_N8_snr0,A,point,pre,0.22399466921044664,0.033705957212063424,50,1000.0
E2_N8_snr0,B,cur,all,0.4679886210406537,0.18414260873233618,50,1000.0
E2_N8_snr0,B,cur,end,0.6203436626433472,0.550098757042076,50,1000.0
E2_N8_snr0,B,cur,post,0.4797089358922781,0.20132022663434507,50,1000.0
E2_N8_snr0,B,cur,pre,0.4626314156448912,0.1953032592713981,50,1000.0
E2_N8_snr0,B,hist,all,0.490659463258675,0.1745597412641942,50,0.03
E2_N8_snr0,B,hist,end,0.7772876815908673,0.6221375339624019,50,0.03
E2_N8_snr0,B,hist,post,0.5038792205603941,0.19158816720922,50,0.03
E2_N8_snr0,B,hist,pre,0.4861503348366831,0.1856726214191355,50,0.03
E2_N8_snr0,B,in,all,0.49067296706140395,0.17455337418263794,50,0.03
E2_N8_snr0,B,in,end,0.7762515667914188,0.620727530779973,50,0.03
E2_N8_snr0,B,in,post,0.5025501019056934,0.19112666371545303,50,0.03
E2_N8_snr0,B,in,pre,0.4873942910547563,0.18608555436888094,50,0.03
E2_N8_snr0,B,legs,all,0.4913044948337397,0.174340954411384,50,0.0
E2_N8_snr0,B,legs,end,0.7840111111158486,0.6264274020264782,50,0.0
E2_N8_snr0,B,legs,post,0.5051010256782472,0.19157902462096685,50,0.0
E2_N8_snr0,B,legs,pre,0.4863042523426496,0.18573811427384254,50,0.0
E2_N8_snr0,B,point,all,0.6488710525364055,0.04322073065137743,50,3.0
E2_N8_snr0,B,point,end,0.6448844241526369,0.5089679892388592,50,3.0
E2_N8_snr0,B,point,post,0.4724029612334579,0.061791857373047224,50,3.0
E2_N8_snr0,B,point,pre,0.7865866315727678,0.03874538861059113,50,3.0
E2_N8_snr10,A,cur,all,0.4896047555821427,0.13965195148809464,50,0.01
E2_N8_snr10,A,cur,end,0.7059537138298703,0.5295150466205419,50,0.01
E2_N8_snr10,A,cur,post,0.5110162253246944,0.16910304103326848,50,0.01
E2_N8_snr10,A,cur,pre,0.47913390006221507,0.14371628481989254,50,0.01
E2_N8_snr10,A,hist,all,0.48943621305417406,0.13974669983123744,50,0.1
E2_N8_snr10,A,hist,end,0.7005622478157072,0.5286682608164474,50,0.1
E2_N8_snr10,A,hist,post,0.5106829443489326,0.16902915281322448,50,0.1
E2_N8_snr10,A,hist,pre,0.47872098322932616,0.14427797407965043,50,0.1
E2_N8_snr10,A,in,all,0.48749208116756393,0.14030951982518722,50,1000.0
E2_N8_snr10,A,in,end,0.6891321783009713,0.5122276568832621,50,1000.0
E2_N8_snr10,A,in,post,0.5092759596031204,0.1694358859263092,50,1000.0
E2_N8_snr10,A,in,pre,0.4765011451321779,0.14432641316919878,50,1000.0
E2_N8_snr10,A,legs,all,0.48961006252516603,0.1396570592444908,50,0.0
E2_N8_snr10,A,legs,end,0.707588267425067,0.5305779006654991,50,0.0
E2_N8_snr10,A,legs,post,0.511773013173008,0.1691599022706695,50,0.0
E2_N8_snr10,A,legs,pre,0.4784661449884456,0.14381852799421294,50,0.0
E2_N8_snr10,A,point,all,0.07196259254838894,0.004305942233171797,50,1000.0
E2_N8_snr10,A,point,end,0.09601475313483519,0.06632354035095535,50,1000.0
E2_N8_snr10,A,point,post,0.07526140383604524,0.009573144491354988,50,1000.0
E2_N8_snr10,A,point,pre,0.07163604726880377,0.010601075243609958,50,1000.0
E2_N8_snr10,B,cur,all,0.4669279519643914,0.1845028193987847,50,1000.0
E2_N8_snr10,B,cur,end,0.609771096578435,0.5465763987856972,50,1000.0
E2_N8_snr10,B,cur,post,0.4788005438384198,0.20072834467041292,50,1000.0
E2_N8_snr10,B,cur,pre,0.4615444712933072,0.1960215122934159,50,1000.0
E2_N8_snr10,B,hist,all,0.4693908657809901,0.1833487256340353,50,0.01
E2_N8_snr10,B,hist,end,0.6328883748197509,0.5479187470396851,50,0.01
E2_N8_snr10,B,hist,post,0.48135780795646527,0.19949090076118908,50,0.01
E2_N8_snr10,B,hist,pre,0.4642080658449874,0.19473711623337436,50,0.01
E2_N8_snr10,B,in,all,0.4693924237165183,0.18334804325457413,50,0.01
E2_N8_snr10,B,in,end,0.6324680225718499,0.5473546998095746,50,0.01
E2_N8_snr10,B,in,post,0.4808789057275114,0.19934567058766678,50,0.01
E2_N8_snr10,B,in,pre,0.4646496800712919,0.19487124467561573,50,0.01
E2_N8_snr10,B,legs,all,0.46939185912551484,0.1833525361448295,50,0.0
E2_N8_snr10,B,legs,end,0.6337527795057223,0.548406248308192,50,0.0
E2_N8_snr10,B,legs,post,0.48148151028203123,0.19958402875754716,50,0.0
E2_N8_snr10,B,legs,pre,0.4640801700439676,0.1948260791986698,50,0.0
E2_N8_snr10,B,point,all,0.29735142189208585,0.008079544444559906,50,0.3
E2_N8_snr10,B,point,end,0.3857909910476867,0.31449542280146103,50,0.3
E2_N8_snr10,B,point,post,0.27933632160917626,0.03485228603358692,50,0.3
E2_N8_snr10,B,point,pre,0.3215755248310553,0.025018319520955526,50,0.3
