cell,scenario,method,alpha,segment,mean,std,count
E1_a10_N8,A,hist,0.1,end,0.632686662099696,0.3300805521490676,50
E1_a10_N8,A,hist,0.1,post,0.5373794396525878,0.13394710338706403,50
E1_a10_N8,A,hist,0.1,pre,0.4563755182568566,0.13471006454366016,50
E1_a10_N8,A,hist,0.3,all,0.4231263339898445,0.07927511266637428,50
E1_a10_N8,A,hist,0.3,end,0.5696031358894974,0.2966033418896474,50
E1_a10_N8,A,hist,0.3,post,0.4837231906196173,0.12239412829182252,50
E1_a10_N8,A,hist,0.3,pre,0.41063269523325696,0.12143226509435025,50
E1_a10_N8,A,hist,1.0,all,0.33184691606910255,0.06305145998042423,50
E1_a10_N8,A,hist,1.0,end,0.44785769208476983,0.2331642370632916,50
E1_a10_N8,A,hist,1.0,post,0.3794947737449773,0.09912666773974094,50
E1_a10_N8,A,hist,1.0,pre,0.322160445315989,0.09615169598883401,50
E1_a10_N8,A,hist,3.0,all,0.2539565584001206,0.04867354033778215,50
E1_a10_N8,A,hist,3.0,end,0.3434793510818108,0.17906588005327087,50
E1_a10_N8,A,hist,3.0,post,0.289716158379027,0.07731497397066676,50
E1_a10_N8,A,hist,3.0,pre,0.24706634913835557,0.07501600917804555,50
E1_a10_N8,A,hist,10.0,all,0.2270016074101627,0.044592633910166476,50
E1_a10_N8,A,hist,10.0,end,0.30498126635819367,0.15704438072545332,50
E1_a10_N8,A,hist,10.0,post,0.2573782227192957,0.06959380795385063,50
E1_a10_N8,A,hist,10.0,pre,0.22179340105954248,0.0681937280253247,50
E1_a10_N8,A,hist,30.0,all,0.23919877904224898,0.04835363319746177,50
E1_a10_N8,A,hist,30.0,end,0.3189089010107057,0.1624876463699885,50
E1_a10_N8,A,hist,30.0,post,0.27068891258185135,0.07545765787851445,50
E1_a10_N8,A,hist,30.0,pre,0.23430334195496644,0.07125790031920515,50
E1_a10_N8,A,hist,100.0,all,0.2635163196964219,0.05424362878107028,50
E1_a10_N8,A,hist,100.0,end,0.3459781477134549,0.176616911821189,50
E1_a10_N8,A,hist,100.0,post,0.2981045225550915,0.08718165283913085,50
E1_a10_N8,A,hist,100.0,pre,0.2587607128426717,0.07744433556639965,50
E1_a10_N8,A,hist,300.0,all,0.2815281670135694,0.05892384105644816,50
E1_a10_N8,A,hist,300.0,end,0.3641682638531956,0.18384545367959454,50
E1_a10_N8,A,hist,300.0,post,0.3181009327857126,0.09512656483848628,50
E1_a10_N8,A,hist,300.0,pre,0.2768250178278336,0.0832238801889727,50
E1_a10_N8,A,hist,1000.0,all,0.3015545354234566,0.06014494123997209,50
E1_a10_N8,A,hist,1000.0,end,0.381293950851261,0.18523052282975794,50
E1_a10_N8,A,hist,1000.0,post,0.33874662589090265,0.09525728712209715,50
E1_a10_N8,A,hist,1000.0,pre,0.29603043321228745,0.08443685048776405,50
E1_a10_N8,A,in,0.0,all,0.5006067034764767,0.09311776954522644,50
E1_a10_N8,A,in,0.0,end,0.673429882699794,0.3519700992605403,50
E1_a10_N8,A,in,0.0,post,0.5719125742185802,0.14134158219597256,50
E1_a10_N8,A,in,0.0,pre,0.4858569092699368,0.143374314660221,50
E1_a10_N8,A,in,0.01,all,0.49731042848479057,0.09251901619364657,50
E1_a10_N8,A,in,0.01,end,0.6690028136217421,0.3495816287525072,50
E1_a10_N8,A,in,0.01,post,0.5681639208449191,0.14053798537098686,50
E1_a10_N8,A,in,0.01,pre,0.48265498402283297,0.1424262602218857,50
E1_a10_N8,A,in,0.03,all,0.4909034808467172,0.09135880450512715,50
E1_a10_N8,A,in,0.03,end,0.6604002347218273,0.3449479356515927,50
E1_a10_N8,A,in,0.03,post,0.5608768949548829,0.1389762757243254,50
E1_a10_N8,A,in,0.03,pre,0.4764317281544169,0.140587332997275,50
E1_a10_N8,A,in,0.1,all,0.470254939245209,0.0876483510572777,50
E1_a10_N8,A,in,0.1,end,0.6326962423118893,0.33009144992547496,50
E1_a10_N8,A,in,0.1,post,0.5373843766790057,0.1339404759000196,50
E1_a10_N8,A,in,0.1,pre,0.4563782902617308,0.13469373705091664,50
E1_a10_N8,A,in,0.3,all,0.4231838982742191,0.07930425491143636,50
E1_a10_N8,A,in,0.3,end,0.5696592350558708,0.296640115813419,50
E1_a10_N8,A,in,0.3,post,0.48377813708691647,0.12237717701358837,50
E1_a10_N8,A,in,0.3,pre,0.41068722187883344,0.12143046811201402,50
E1_a10_N8,A,in,1.0,all,0.3322021699285587,0.06317950092368317,50
E1_a10_N8,A,in,1.0,end,0.44817729616564256,0.23331624798704892,50
E1_a10_N8,A,in,1.0,post,0.37983479585317803,0.09905540675208528,50
E1_a10_N8,A,in,1.0,pre,0.3225393612809821,0.09635883181597209,50
E1_a10_N8,A,in,3.0,all,0.25496892241387686,0.04891981530520156,50
E1_a10_N8,A,in,3.0,end,0.34443175397451326,0.17953287621955752,50
E1_a10_N8,A,in,3.0,post,0.2906656858840129,0.07704666381648545,50
E1_a10_N8,A,in,3.0,pre,0.24820400541296497,0.0757573808699541,50
E1_a10_N8,A,in,10.0,all,0.22844643579808488,0.04489778750446774,50
E1_a10_N8,A,in,10.0,end,0.3064849875493653,0.15797926082633815,50
E1_a10_N8,A,in,10.0,post,0.2586087976601428,0.06919777893378072,50
E1_a10_N8,A,in,10.0,pre,0.2235540586972093,0.06961378198294947,50
E1_a10_N8,A,in,30.0,all,0.2390753322776618,0.048704212665474964,50
E1_a10_N8,A,in,30.0,end,0.31975694643071967,0.16382948027967514,50
E1_a10_N8,A,in,30.0,post,0.2700270453542543,0.07510709656982034,50
E1_a10_N8,A,in,30.0,pre,0.23461927752001646,0.07311277231419719,50
E1_a10_N8,A,in,100.0,all,0.2578019753937362,0.054080389077035954,50
E1_a10_N8,A,in,100.0,end,0.3442084671464372,0.17842587663410706,50
E1_a10_N8,A,in,100.0,post,0.2912221435378373,0.08600915969393677,50
E1_a10_N8,A,in,100.0,pre,0.2534746571491056,0.07848741223553646,50
E1_a10_N8,A,in,300.0,all,0.26915662432268905,0.05849400565514676,50
E1_a10_N8,A,in,300.0,end,0.35886901565918017,0.18722793392734888,50
E1_a10_N8,A,in,300.0,post,0.3039416447749492,0.0937572847047172,50
E1_a10_N8,A,in,300.0,pre,0.26501802046203826,0.08312898538579541,50
E1_a10_N8,A,in,1000.0,all,0.27465714847679407,0.06133788160266563,50
E1_a10_N8,A,in,1000.0,end,0.3658860083880208,0.19151084452033854,50
E1_a10_N8,A,in,1000.0,post,0.31004263749558614,0.09796141839073283,50
E1_a10_N8,A,in,1000.0,pre,0.2706509676138499,0.08620436756884038,50
E1_a10_N8,A,legs,0.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,0.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,0.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,0.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,0.01,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,0.01,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,0.01,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,0.01,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,0.03,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,0.03,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,0.03,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,0.03,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,0.1,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,0.1,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,0.1,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,0.1,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,0.3,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,0.3,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,0.3,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,0.3,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,1.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,1.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,1.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,1.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,3.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,3.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,3.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,3.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,10.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,10.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,10.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,10.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,30.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,30.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,30.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,30.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,100.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,100.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,100.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,100.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,300.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,300.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,300.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,300.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,legs,1000.0,all,0.5006067034765231,0.0931177695452308,50
E1_a10_N8,A,legs,1000.0,end,0.67342988269981,0.3519700992605478,50
E1_a10_N8,A,legs,1000.0,post,0.5719125742185933,0.14134158219597603,50
E1_a10_N8,A,legs,1000.0,pre,0.48585690927001585,0.14337431466024095,50
E1_a10_N8,A,point,0.0,all,3.5391923105069343,0.6608177706610072,50
E1_a10_N8,A,point,0.0,end,2.2191940717636407,1.0950711096461059,50
E1_a10_N8,A,point,0.0,post,4.05848640131197,0.9981162959783323,50
E1_a10_N8,A,point,0.0,pre,3.4363999857450556,1.0277359295321562,50
E1_a10_N8,A,point,0.01,all,3.51587575065961,0.6565613420423071,50
E1_a10_N8,A,point,0.01,end,2.2045060582914116,1.0878253719918012,50
E1_a10_N8,A,point,0.01,post,4.03193638584137,0.9925068092329459,50
E1_a10_N8,A,point,0.01,pre,3.4136789846112885,1.0207738121785495,50
E1_a10_N8,A,point,0.03,all,3.4704984261955816,0.648295891974303,50
E1_a10_N8,A,point,0.03,end,2.1759275539971563,1.0737450670489381,50
E1_a10_N8,A,point,0.03,post,3.9802617092977686,0.9815773240624933,50
E1_a10_N8,A,point,0.03,pre,3.3694619035363558,1.0072420718591164,50
E1_a10_N8,A,point,0.1,all,3.323687925578812,0.6216939499364618,50
E1_a10_N8,A,point,0.1,end,2.0835264981396535,1.028371039643214,50
E1_a10_N8,A,point,0.1,post,3.813034242618913,0.9460744311968885,50
E1_a10_N8,A,point,0.1,pre,3.226416750274232,0.9636064885314535,50
E1_a10_N8,A,point,0.3,all,2.9848215167725254,0.5607434108106961,50
E1_a10_N8,A,point,0.3,end,1.8706201677127812,0.9245609414377708,50
E1_a10_N8,A,point,0.3,post,3.4267699846829567,0.862894699784492,50
E1_a10_N8,A,point,0.3,pre,2.8963187385590756,0.8635061939673292,50
E1_a10_N8,A,point,1.0,all,2.297951768438623,0.43563220008703557,50
E1_a10_N8,A,point,1.0,end,1.4410318980963863,0.7168114699754051,50
E1_a10_N8,A,point,1.0,post,2.6424388275333586,0.6852513145355347,50
E1_a10_N8,A,point,1.0,pre,2.2276432783297686,0.6608846105382223,50
E1_a10_N8,A,point,3.0,all,1.6008249749921049,0.3002992977880444,50
E1_a10_N8,A,point,3.0,end,1.0096858796179329,0.5067301688065743,50
E1_a10_N8,A,point,3.0,post,1.8438015879593714,0.48591444887840257,50
E1_a10_N8,A,point,3.0,pre,1.5498167707279018,0.4504879452304592,50
E1_a10_N8,A,point,10.0,all,1.107788210646865,0.203180895421643,50
E1_a10_N8,A,point,10.0,end,0.7144452997806974,0.35760279621837676,50
E1_a10_N8,A,point,10.0,post,1.2764250416020155,0.3345688221918134,50
E1_a10_N8,A,point,10.0,pre,1.0715295428002323,0.30217096012274447,50
E1_a10_N8,A,point,30.0,all,0.9103103070740294,0.16566125704743248,50
E1_a10_N8,A,point,30.0,end,0.6090874276114434,0.30194801845429686,50
E1_a10_N8,A,point,30.0,post,1.04833613628082,0.2695560104053678,50
E1_a10_N8,A,point,30.0,pre,0.8806762460879162,0.250524002337906,50
E1_a10_N8,A,point,100.0,all,0.8447896534127675,0.1515780678473037,50
E1_a10_N8,A,point,100.0,end,0.5862550614262443,0.2908363307607423,50
E1_a10_N8,A,point,100.0,post,0.9728865362578409,0.24493858514913955,50
E1_a10_N8,A,point,100.0,pre,0.817444554298682,0.23659893995825942,50
E1_a10_N8,A,point,300.0,all,0.834841794807908,0.14967102977278157,50
E1_a10_N8,A,point,300.0,end,0.5891575768632038,0.2927895664814586,50
E1_a10_N8,A,point,300.0,post,0.9614996749446588,0.2418032230608147,50
E1_a10_N8,A,point,300.0,pre,0.807957879246363,0.23514511093988974,50
E1_a10_N8,A,point,1000.0,all,0.8345168660682725,0.14961219505657825,50
E1_a10_N8,A,point,1000.0,end,0.5928395600165282,0.29462476642804414,50
E1_a10_N8,A,point,1000.0,post,0.9610620955633944,0.24204298048157824,50
E1_a10_N8,A,point,1000.0,pre,0.8078015299736222,0.2351793790726225,50
E1_a1_N16,A,cur,0.0,all,0.38144281101165367,0.03765728627160142,50
E1_a1_N16,A,cur,0.0,end,0.39583251879558895,0.09677576776685247,50
E1_a1_N16,A,cur,0.0,post,0.3993224142553934,0.05124570911146356,50
E1_a1_N16,A,cur,0.0,pre,0.37098843576443774,0.04683086860092617,50
E1_a1_N16,A,cur,0.01,all,0.37895122952720184,0.03741786450285324,50
E1_a1_N16,A,cur,0.01,end,0.39322915160142247,0.09605676097466749,50
E1_a1_N16,A,cur,0.01,post,0.3966938741963475,0.0509074408694461,50
E1_a1_N16,A,cur,0.01,pre,0.3685802876813742,0.046520056422853076,50
E1_a1_N16,A,cur,0.03,all,0.37422684220329394,0.03695836080130514,50
E1_a1_N16,A,cur,0.03,end,0.38824427837326375,0.0946868951348066,50
E1_a1_N16,A,cur,0.03,post,0.39165683112082506,0.050263047588534934,50
E1_a1_N16,A,cur,0.03,pre,0.36406134507521765,0.045912749878236736,50
E1_a1_N16,A,cur,0.1,all,0.3601516611335481,0.03551774053412846,50
E1_a1_N16,A,cur,0.1,end,0.37291359521692263,0.0905274498213719,50
E1_a1_N16,A,cur,0.1,post,0.3761276241579764,0.048300366286304616,50
E1_a1_N16,A,cur,0.1,pre,0.35106286221418787,0.04391444039889692,50
E1_a1_N16,A,cur,0.3,all,0.3359542468630552,0.03236174353631829,50
E1_a1_N16,A,cur,0.3,end,0.34311562478746077,0.08261184996194317,50
E1_a1_N16,A,cur,0.3,post,0.3456836890038922,0.0444358508720726,50
E1_a1_N16,A,cur,0.3,pre,0.3319718363045869,0.03910398637926381,50
E1_a1_N16,A,cur,1.0,all,0.33293548951820945,0.027763917977036652,50
E1_a1_N16,A,cur,1.0,end,0.3171124471770741,0.07469304604328157,50
E1_a1_N16,A,cur,1.0,post,0.31748768084729606,0.039517598205949724,50
E1_a1_N16,A,cur,1.0,pre,0.34914412198916045,0.031589158085400366,50
E1_a1_N16,A,cur,3.0,all,0.4027202127869623,0.029170667725931163,50
E1_a1_N16,A,cur,3.0,end,0.35805169753052496,0.08073726682403247,50
E1_a1_N16,A,cur,3.0,post,0.35546038816456516,0.041658578036058144,50
E1_a1_N16,A,cur,3.0,pre,0.44266808431972243,0.031066406795582147,50
E1_a1_N16,A,cur,10.0,all,0.5041154128110441,0.035464581586986545,50
E1_a1_N16,A,cur,10.0,end,0.4474083794650939,0.0997818013375675,50
E1_a1_N16,A,cur,10.0,post,0.4422025362960225,0.05280518340438914,50
E1_a1_N16,A,cur,10.0,pre,0.5560540265316566,0.03450147384498942,50
E1_a1_N16,A,cur,30.0,all,0.5762506145865579,0.039957239088283435,50
E1_a1_N16,A,cur,30.0,end,0.5235145922062937,0.11598560538993352,50
E1_a1_N16,A,cur,30.0,post,0.5159343742572132,0.06081276147169423,50
E1_a1_N16,A,cur,30.0,pre,0.6284879136827777,0.03955354306570345,50
E1_a1_N16,A,cur,100.0,all,0.6274491136744775,0.04072917702588526,50
E1_a1_N16,A,cur,100.0,end,0.581688879237104,0.12736437355654995,50
E1_a1_N16,A,cur,100.0,post,0.5731770945252923,0.06395815886885935,50
E1_a1_N16,A,cur,100.0,pre,0.6761558109869084,0.04429463937372805,50
E1_a1_N16,A,cur,300.0,all,0.6513062657233736,0.04209598546204832,50
E1_a1_N16,A,cur,300.0,end,0.6087305724081318,0.13327889389228312,50
E1_a1_N16,A,cur,300.0,post,0.6008529687714618,0.06793383829441337,50
E1_a1_N16,A,cur,300.0,pre,0.6974755342688616,0.04739091725323094,50
E1_a1_N16,A,cur,1000.0,all,0.6618839112481267,0.04398178433413887,50
E1_a1_N16,A,cur,1000.0,end,0.6204872894477051,0.13629246586574534,50
E1_a1_N16,A,cur,1000.0,post,0.6132647785947027,0.07164384947762496,50
E1_a1_N16,A,cur,1000.0,pre,0.706776909510226,0.04940153282703262,50
E1_a1_N16,A,hist,0.0,all,0.38144281101165384,0.03765728627160144,50
E1_a1_N16,A,hist,0.0,end,0.395832518795589,0.09677576776685252,50
E1_a1_N16,A,hist,0.0,post,0.3993224142553935,0.05124570911146357,50
E1_a1_N16,A,hist,0.0,pre,0.37098843576443785,0.046830868600926175,50
E1_a1_N16,A,hist,0.01,all,0.37894254291986634,0.03740317510626886,50
E1_a1_N16,A,hist,0.01,end,0.39323044914671484,0.0960602982306602,50
E1_a1_N16,A,hist,0.01,post,0.39669414960849286,0.050909538725119434,50
E1_a1_N16,A,hist,0.01,pre,0.3685659224792755,0.046526493054432336,50
E1_a1_N16,A,hist,0.03,all,0.3741505108458729,0.03692336489658482,50
E1_a1_N16,A,hist,0.03,end,0.38824774388264727,0.09469744199943451,50
E1_a1_N16,A,hist,0.03,post,0.3916568207213579,0.05026934887774714,50
E1_a1_N16,A,hist,0.03,pre,0.36392274090878907,0.04594978043396975,50
E1_a1_N16,A,hist,0.1,all,0.3593690976503873,0.03549862938131822,50
E1_a1_N16,A,hist,0.1,end,0.37292057087357877,0.09056205066929557,50
E1_a1_N16,A,hist,0.1,post,0.37611902259443913,0.048321510960807425,50
E1_a1_N16,A,hist,0.1,pre,0.34959888221159857,0.04422333998428215,50
E1_a1_N16,A,hist,0.3,all,0.3303400085499556,0.03288159692986154,50
E1_a1_N16,A,hist,0.3,end,0.3431063896712773,0.08271359532020857,50
E1_a1_N16,A,hist,0.3,post,0.3456082970389807,0.044500090570983496,50
E1_a1_N16,A,hist,0.3,pre,0.32145817318538517,0.04103213335112967,50
E1_a1_N16,A,hist,1.0,all,0.30316215649482986,0.03028421096275355,50
E1_a1_N16,A,hist,1.0,end,0.3169492480050627,0.07499789333105059,50
E1_a1_N16,A,hist,1.0,post,0.3171104182197657,0.03969513518250684,50
E1_a1_N16,A,hist,1.0,pre,0.2950394815183531,0.03828379039461913,50
E1_a1_N16,A,hist,3.0,all,0.3390120753053868,0.03345677491620589,50
E1_a1_N16,A,hist,3.0,end,0.3576975901957844,0.08128303845499196,50
E1_a1_N16,A,hist,3.0,post,0.35497476791219157,0.04186921547356574,50
E1_a1_N16,A,hist,3.0,pre,0.32960467416971617,0.04318232059296911,50
E1_a1_N16,A,hist,10.0,all,0.42293209379947116,0.043025373231029035,50
E1_a1_N16,A,hist,10.0,end,0.4473436037424146,0.10057689549628572,50
E1_a1_N16,A,hist,10.0,post,0.44304864084506923,0.052852736773544184,50
E1_a1_N16,A,hist,10.0,pre,0.4109972874897172,0.05537236988718055,50
E1_a1_N16,A,hist,30.0,all,0.49732473012711703,0.049015619221154876,50
E1_a1_N16,A,hist,30.0,end,0.5244095225903962,0.11721626171916555,50
E1_a1_N16,A,hist,30.0,post,0.5202649651883703,0.060585654238928095,50
E1_a1_N16,A,hist,30.0,pre,0.4837360035509098,0.06514745358306316,50
E1_a1_N16,A,hist,100.0,all,0.5589557664067878,0.049693539016566354,50
E1_a1_N16,A,hist,100.0,end,0.5843091778533779,0.1290410341306217,50
E1_a1_N16,A,hist,100.0,post,0.583600444443163,0.06381418122735595,50
E1_a1_N16,A,hist,100.0,pre,0.5443045240269144,0.07119880226352951,50
E1_a1_N16,A,hist,300.0,all,0.5916681452575128,0.05102919592769128,50
E1_a1_N16,A,hist,300.0,end,0.6130583678052822,0.13492986330134105,50
E1_a1_N16,A,hist,300.0,post,0.616561103875426,0.06783278771988488,50
E1_a1_N16,A,hist,300.0,pre,0.5769104241970875,0.07487579052336044,50
E1_a1_N16,A,hist,1000.0,all,0.6141623829511704,0.052285796217372095,50
E1_a1_N16,A,hist,1000.0,end,0.6278120919918798,0.13775164030701847,50
E1_a1_N16,A,hist,1000.0,post,0.6363564110507336,0.07118799810939244,50
E1_a1_N16,A,hist,1000.0,pre,0.6016757803007472,0.0763360839921184,50
E1_a1_N16,A,in,0.0,all,0.3814428110113591,0.03765728627160645,50
E1_a1_N16,A,in,0.0,end,0.39583251879552867,0.09677576776683405,50
E1_a1_N16,A,in,0.0,post,0.399322414255368,0.05124570911146143,50
E1_a1_N16,A,in,0.0,pre,0.3709884357638868,0.04683086860086035,50
E1_a1_N16,A,in,0.01,all,0.3789424238486606,0.03740327443877639,50
E1_a1_N16,A,in,0.01,end,0.3932312644126451,0.09606008864906136,50
E1_a1_N16,A,in,0.01,post,0.3966944582368977,0.05091108806781071,50
E1_a1_N16,A,in,0.01,pre,0.368565492923813,0.04652552946039026,50
E1_a1_N16,A,in,0.03,all,0.3741503852015957,0.0369236048727105,50
E1_a1_N16,A,in,0.03,end,0.3882502798073598,0.09469676381952154,50
E1_a1_N16,A,in,0.03,post,0.3916579825455384,0.05027380076836097,50
E1_a1_N16,A,in,0.03,pre,0.36392167777121726,0.04594691395421502,50
E1_a1_N16,A,in,0.1,all,0.3593709058571518,0.03549883945826815,50
E1_a1_N16,A,in,0.1,end,0.37292990178114926,0.09055921026435135,50
E1_a1_N16,A,in,0.1,post,0.3761251645744791,0.04833426691991859,50
E1_a1_N16,A,in,0.1,pre,0.3495975049010177,0.04421410002835252,50
E1_a1_N16,A,in,0.3,all,0.3303557814374354,0.032878972148426916,50
E1_a1_N16,A,in,0.3,end,0.34313849286589376,0.08270046533860868,50
E1_a1_N16,A,in,0.3,post,0.345637108253663,0.04452498051308907,50
E1_a1_N16,A,in,0.3,pre,0.3214641788135658,0.04100764244003852,50
E1_a1_N16,A,in,1.0,all,0.30320289258387084,0.030266749234216718,50
E1_a1_N16,A,in,1.0,end,0.31704433201895865,0.07492600586439577,50
E1_a1_N16,A,in,1.0,post,0.3171850272225326,0.03971757640097556,50
E1_a1_N16,A,in,1.0,pre,0.29505395582559674,0.03823699594057766,50
E1_a1_N16,A,in,3.0,all,0.3388134065003602,0.03341567037918227,50
E1_a1_N16,A,in,3.0,end,0.3577757068302389,0.08105744464972876,50
E1_a1_N16,A,in,3.0,post,0.3547989717619639,0.04188357376584579,50
E1_a1_N16,A,in,3.0,pre,0.32939059796474973,0.043145630548874866,50
E1_a1_N16,A,in,10.0,all,0.42141963071051114,0.043030007472429514,50
E1_a1_N16,A,in,10.0,end,0.44703736514088344,0.10002682992601608,50
E1_a1_N16,A,in,10.0,post,0.4414238928195468,0.052971348144843736,50
E1_a1_N16,A,in,10.0,pre,0.4095984416677026,0.055400371229149196,50
E1_a1_N16,A,in,30.0,all,0.49269869938568556,0.04919079363312215,50
E1_a1_N16,A,in,30.0,end,0.523203828648528,0.11617903777760007,50
E1_a1_N16,A,in,30.0,post,0.5152237649391258,0.06096989339537971,50
E1_a1_N16,A,in,30.0,pre,0.47949349047148465,0.06526360572818311,50
E1_a1_N16,A,in,100.0,all,0.5487536607522684,0.049685437161282625,50
E1_a1_N16,A,in,100.0,end,0.581445296739872,0.12757699880629464,50
E1_a1_N16,A,in,100.0,post,0.572562088902608,0.0641339981147798,50
E1_a1_N16,A,in,100.0,pre,0.5348283043651701,0.0710639919100244,50
E1_a1_N16,A,in,300.0,all,0.5759498865701869,0.05101260407394054,50
E1_a1_N16,A,in,300.0,end,0.6085114450811995,0.1335137728052189,50
E1_a1_N16,A,in,300.0,post,0.6002887940190668,0.06812467712505513,50
E1_a1_N16,A,in,300.0,pre,0.5616506813080211,0.0746541558556466,50
E1_a1_N16,A,in,1000.0,all,0.588136607478093,0.053155377257972515,50
E1_a1_N16,A,in,1000.0,end,0.6202773059404761,0.13653770748436955,50
E1_a1_N16,A,in,1000.0,post,0.6127233031331245,0.0718424796984423,50
E1_a1_N16,A,in,1000.0,pre,0.5736369242237185,0.07714542270190719,50
E1_a1_N16,A,legs,0.0,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,0.0,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,0.0,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,0.0,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,0.01,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,0.01,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,0.01,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,0.01,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,0.03,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,0.03,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,0.03,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,0.03,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,0.1,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,0.1,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,0.1,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,0.1,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,0.3,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,0.3,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,0.3,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,0.3,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,1.0,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,1.0,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,1.0,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,1.0,pre,0.37098843576443774,0.04683086860092616,50
E1_a1_N16,A,legs,3.0,all,0.38144281101165367,0.0376572862716014,50
E1_a1_N16,A,legs,3.0,end,0.39583251879558895,0.09677576776685248,50
E1_a1_N16,A,legs,3.0,post,0.3993224142553934,0.05124570911146353,50
E1_a1_N16,A,legs,3.0,pre,0.37098843576443774,0.04683086860092616,50
