dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_eval_peak_gpu_mem_mb
tkgl-polecat,FaithfulEventTemporalSheaf,43,10,7,0.07866666630667944,445132,09c27e8f3879cb2cebf51a3f945374c3edfeb766,2493112,533472,532636,"{""bptt_steps"": 1, ""candidate_chunk_size"": 1024, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tkgl-polecat"", ""epochs"": 10, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.01, ""max_score_elements"": 4000000, ""min_epochs"": 4, ""model"": ""faithful"", ""no_dst_range"": false, ""no_memory_readout"": false, ""node_type_emb"": false, ""out"": ""results/event_bench/polecat_base"", ""patience"": 5, ""recurrency_decoder"": false, ""relation_in_input"": false, ""seed"": 43, ""sheaf_conditioning"": ""history"", ""skip_final_eval"": false, ""temporal_d_model"": 64, ""test_edges_cap"": null, ""time_window"": null, ""track_val_edges"": 30000, ""train_edges_cap"": null, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": null, ""weight_decay"": 0.0}",0.07295228235093291,0.07808522142761731,0.6859740614891052,0.7917453646659851,5749.3,9773.8
