epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.024112115678910636,0.04296666655526497,0.8097680807113647,2933.0,2930.1,6654.2
2,0.012139744662202752,0.054733333600560825,0.64433753490448,2936.0,2948.1,6654.2
3,0.017498128343301715,3.333333414047956e-05,0.8686943054199219,2950.3,2931.2,6654.2
4,0.014921441861394753,0.0,1.2657065391540527,2939.8,2978.7,6654.2
5,0.022589652102334427,0.028733333282591776,0.4445337951183319,2975.3,2996.8,6654.2
6,0.030878554715026305,0.00043333333488553764,0.46738964319229126,2959.2,2974.7,6654.2
7,0.02598255575101351,0.07866666630667944,0.6231195330619812,2952.4,2982.2,6654.2
8,,0.980766670145591,,2945.0,2999.5,6654.2
9,,0.980766670145591,,2908.5,2948.0,6654.2
10,,0.980766670145591,,2974.2,2943.8,6654.2
