epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.43751392922455207,0.35592033944875,0.5198575258255005,13.1,15.6,1924.7,4008.0,532,0,0,6,0,0,0,0
2,0.30093736730908094,0.3574797632008791,0.5588976144790649,29.3,12.5,2132.8,4008.0,532,0,0,2,0,0,0,0
3,0.2784832777609502,0.35828094233423474,0.5399768948554993,28.6,17.3,2132.8,4008.0,532,0,0,8,0,0,0,0
4,0.2751559990465193,0.3595382414355874,0.49388617277145386,27.0,15.8,2132.8,4008.0,532,0,0,8,0,0,0,0
5,0.26126267662958097,0.3597129609704018,0.48119688034057617,25.6,17.1,2132.8,4008.0,532,0,0,8,0,0,0,0
6,0.2493428599677588,0.3606354532942176,0.48423436284065247,28.7,11.8,2132.8,4008.0,532,0,0,6,0,0,0,0
7,0.24150900639369524,0.36058116082251074,0.4700281620025635,29.7,15.5,2132.8,4008.0,532,0,0,6,0,0,0,0
8,0.23946168737247922,0.3610889612600207,0.4909619987010956,27.3,15.4,2132.8,4008.0,532,0,0,5,0,0,0,0
9,0.23673408098967003,0.36147014639526603,0.47687777876853943,24.6,16.2,2132.8,4008.0,532,0,0,3,0,0,0,0
10,0.23625141212758713,0.3613062128633261,0.4800187051296234,28.8,11.0,2132.8,4008.0,532,0,0,4,0,0,0,0
11,0.23409966473236568,0.36222356952279805,0.4826563894748688,29.4,15.0,2132.8,4008.0,532,0,0,4,0,0,0,0
12,0.23376817858420817,0.36197621877491476,0.48076707124710083,27.8,15.5,2132.8,4008.0,532,0,0,4,0,0,0,0
13,0.23352701963394656,0.3620795273408294,0.48008954524993896,26.3,16.5,2132.8,4008.0,532,0,0,4,0,0,0,0
14,0.23351862295565748,0.3618979838564992,0.46764159202575684,29.9,9.4,2132.8,4008.0,532,0,0,4,0,0,0,0
15,0.23287935627806455,0.3616699353590608,0.4767552316188812,31.7,31.2,2132.8,4008.0,532,0,0,4,0,0,0,0
16,0.23264265784475588,0.36180486492067576,0.4804006516933441,54.2,25.9,2132.8,4008.0,532,0,0,4,0,0,0,0
17,0.23261662443777673,0.3618900311782956,0.4847204089164734,54.6,29.9,2132.8,4008.0,532,0,0,4,0,0,0,0
18,0.23222712019836544,0.36199525942504407,0.4865835905075073,46.8,25.5,2132.8,4008.0,532,0,0,4,0,0,0,0
19,0.23223165230811538,0.36191679301261903,0.47915568947792053,29.4,10.4,2132.8,4008.0,532,0,0,4,0,0,0,0
