epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.0645435250003422,0.44944999962598087,0.2278336137533188,592.9,568.2,6350.9
2,0.005593115102375664,0.45774999947100875,0.1749805510044098,592.9,579.0,9630.1
3,0.0029353309958067147,0.46815000405460594,0.17611154913902283,596.5,574.3,9630.1
4,0.002308030638758156,0.4571500034615397,0.1768663078546524,601.4,584.1,9630.1
5,0.0021695912123035717,0.4748000033333898,0.14393703639507294,588.9,566.8,9630.1
6,0.00215383030730387,0.4646000045582652,0.1731785088777542,590.3,562.5,9630.1
7,0.0013123560913050896,0.4737499988645315,0.16397979855537415,582.1,564.7,9630.1
8,0.0019206271116865544,0.4833000066265464,0.15858033299446106,575.2,567.6,9630.1
