epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.1410581606751527,0.5951452306747437,0.33310583233833313,580.3,187.2,22534.4,23790.0,739,0,0,7,0,0,0,0
2,0.12670147801082737,0.6297228945553303,0.27856239676475525,368.7,95.1,22534.4,23790.0,739,0,0,4,0,0,0,0
3,0.1255401026996934,0.5821439608693123,0.3178049623966217,260.8,85.6,22534.4,23790.0,739,0,0,0,0,0,0,0
4,0.12401084355878894,0.6193259619593621,0.24783159792423248,249.7,82.6,22534.4,23790.0,739,0,0,0,0,0,0,0
