epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.30657657007781824,0.047939999841600654,0.32550331950187683,200.4,254.8,7426.5
2,0.09438555851122554,0.05931999945171177,0.29327231645584106,200.6,261.8,7432.3
3,0.06810026642467294,0.010860000002291054,0.259775310754776,193.9,254.6,7432.3
4,0.05516987522037662,0.006240000011716038,0.22898204624652863,201.3,255.7,7432.4
5,0.05331721137828973,0.05831999980472028,0.20691581070423126,201.9,257.7,7432.4
6,0.04315887971268016,0.005960000027869828,0.16674374043941498,195.3,261.9,7432.9
7,0.041237552498220184,0.003579999993024394,0.14949260652065277,206.5,264.5,7432.9
8,0.03455689154109176,0.0018999999655084684,0.11571148782968521,205.5,259.3,7432.9
9,0.03247032660458769,0.06599999983325601,0.11502212285995483,205.9,256.7,7432.9
10,0.027123607124905198,0.06757999990828335,0.1474468857049942,206.9,261.3,7432.9
11,0.025841020959980632,0.054180000594705346,0.1052234098315239,208.8,261.1,7432.9
12,0.026818050290172805,0.06079999966092408,0.08437882363796234,208.6,258.4,7432.9
13,0.01999420168980652,0.05711999967671931,0.06972820311784744,202.9,262.3,7432.9
14,0.01811650553148012,0.0697400002861768,0.07807215303182602,207.9,263.0,7432.9
15,0.017537200633360416,0.07539999862477183,0.06271815299987793,203.3,267.3,7432.9
16,0.01793263737606455,0.01989999982941896,0.09024214744567871,197.4,258.8,7432.9
17,0.0160918984543152,0.06596000064328313,0.06210853531956673,206.2,257.9,7432.9
18,0.01607548001659464,0.0712999998934567,0.05374676734209061,206.2,260.5,7432.9
19,0.01641493474076293,0.08903999962359667,0.051512036472558975,186.7,259.9,7432.9
20,0.01619271000809207,0.07178000083848834,0.062457792460918427,207.8,260.2,7432.9
21,0.015476369308497833,0.03068000017657876,0.08062826097011566,208.8,261.1,7432.9
22,0.01348925640388411,0.08748000128731132,0.045208048075437546,205.4,253.4,7432.9
23,0.013964179789229316,0.06279999926790596,0.0436054952442646,166.1,194.4,7432.9
24,0.01230661099662586,0.018379999902285636,0.03906529024243355,145.0,193.8,7432.9
25,0.010714951227894244,0.0653800001359731,0.03651392087340355,144.7,195.4,7432.9
