tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
wiki_gru_s45_lr1e-3,val,87621,2129,87533377,2,0,0,0,0,0,0,0,0,0,0,66127.25627616847,66127.25627616847,66127.25627616847,77043.0,0,0,0.7546964343726785,0.7546964343726785,0.7546964343726785,0.8792755161433903,True,True
wiki_gru_s45_lr1e-3,test,23621,767,23597377,2,0,0,0,0,0,0,0,0,0,0,17989.32440002907,17989.32440002907,17989.32440002907,20076.0,0,0,0.7615818297290152,0.7615818297290152,0.7615818297290152,0.8499216798611405,True,True
