dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,prep_sec,negatives_load_sec,train_epochs_run,train_sec_total,selection_eval_sec_total,reserved_buffer_mib,backbone,spatial,clock,rng_isolation,params_embeddings,params_ssm_input_selector_B,params_ssm_other,params_map_decoder,params_spatial_block,params_scorer,params_rec,params_other,params_total,params_trainable,params_unused_by_construction,params_active,train_steps,train_nonfinite_loss,train_nonfinite_grad,train_clipped,train_skipped_steps,hw_hostname,hw_python,hw_torch,hw_cuda_runtime,hw_cudnn,hw_torch_geometric,hw_py_tgb,hw_cpu_model,hw_cpu_cores,hw_ram_gib,hw_gpu_model,hw_gpu_vram_gib,hw_gpu_visible,hw_gpu_count_visible,hw_precision,hw_sync,hw_gpu_driver,hw_gpu_other_processes_at_start,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_replay_sec,final_val_sec,final_test_sec,final_eval_peak_gpu_mem_mb,final_eval_peak_gpu_reserved_mb,val_nonfinite_positives,val_nonfinite_negatives,val_skipped_queries,val_metric_examples,test_nonfinite_positives,test_nonfinite_negatives,test_skipped_queries,test_metric_examples,cpu_rss_mib,rec_keys_typed,rec_keys_total,rec_cache_bytes,rec_cache_device,tracked_nodes,core_state_bytes,checkpoint_bytes,test_hits10,query_audit_affected_total,query_audit_parity,end_to_end_sec
tgbl-wiki,FaithfulEventTemporalSheaf,47,8,8,0.754603623688221,10254,e11955a704aa12f614cb74850da0dbe3ae9ab753,110232,23621,23621,"{""audit_eval_only"": false, ""backbone"": ""diag_ssm"", ""bptt_steps"": 1, ""cache_warm_history"": false, ""candidate_chunk_size"": 1024, ""clock"": ""global"", ""clock_diagnostics"": false, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tgbl-wiki"", ""delta_time_scale"": ""auto"", ""dump_query_ranks"": true, ""emb_in_head"": false, ""epochs"": 8, ""eval_only"": null, ""fast_core_off"": false, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.001, ""max_score_elements"": 4000000, ""min_epochs"": 4, ""model"": ""faithful"", ""no_delta_t"": false, ""no_dst_range"": false, ""no_memory"": false, ""no_memory_readout"": false, ""no_query_audit"": false, ""node_type_emb"": false, ""out"": ""results/review_2026_09_22/matched/wiki_diag_s47_lr1e-3"", ""patience"": 5, ""predict_from_previous"": true, ""recurrency_decoder"": true, ""recurrency_symmetric"": false, ""recurrency_untyped"": false, ""relation_in_input"": false, ""reserve_gpu_mb"": null, ""rng_isolation"": true, ""save_checkpoint"": true, ""seed"": 47, ""sheaf_conditioning"": ""history"", ""sheaf_identity"": false, ""skip_final_eval"": false, ""spatial"": ""identity"", ""temporal_d_model"": 64, ""test_edges_cap"": null, ""time_window"": 600.0, ""track_val_edges"": 8000, ""train_edges_cap"": null, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": null, ""weight_decay"": 0.0}",0.9,0.6,8,4928.8,3330.9,1500,diag_ssm,identity,global,True,0,0,5397,128,2534,2114,81,0,10254,10254,128,10126,24832,0,0,625,0,biaslab0.ics.uci.edu,3.9.9,2.8.0+cu128,12.8,91002,2.6.1,2.2.0,AMD EPYC 7713 64-Core Processor,256,2003.8,NVIDIA A100-SXM4-80GB,79.3,4,1,float32,torch.cuda.synchronize-free wall clock (perf_counter),560.35.05,27,0.7643175332770613,0.7539292799619508,0.09554621577262878,0.10720184445381165,619.7,360.0,112.6,147.1,87.4,1516.0,0,0,0,23621,0,0,0,23621,2359.0,18256,18256,438144,cuda:0,9227,2952640,41020,0.852504128373137,0,True,8883.2
