tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
wiki_diag_s47_lr1e-3,val,87621,2129,87533377,2,0,0,0,0,0,0,0,0,0,0,65228.415714678384,65228.415714678384,65228.415714678384,76988.0,0,0,0.7444381565455586,0.7444381565455586,0.7444381565455586,0.8786478127389553,True,True
wiki_diag_s47_lr1e-3,test,23621,767,23597377,2,0,0,0,0,0,0,0,0,0,0,17808.563494620368,17808.563494620368,17808.563494620368,20137.0,0,0,0.7539292788036226,0.7539292788036226,0.7539292788036226,0.852504127682994,True,True
