epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.1715700600524338,0.0039000000300724058,0.17278799414634705,195.0,275.1,8097.5
2,0.06803876157774001,0.014500000078752637,0.1360158622264862,197.5,286.1,8103.3
3,0.03406355404580126,0.07503999976605177,0.09762877225875854,198.4,283.1,8103.3
4,0.026017356302817256,0.037260000045001504,0.08537537604570389,196.8,283.7,8103.3
5,0.020477698830773636,0.07966000087678432,0.06345950812101364,185.5,271.3,8103.3
6,0.028659248448984355,0.024980000102445485,0.07371155172586441,181.5,275.1,8103.3
7,0.02046338805206576,0.04172000034943223,0.08038613945245743,177.0,281.1,8103.3
8,0.016286088647891064,0.06216000056043267,0.0635344535112381,194.8,288.6,8103.3
9,0.014697309611935397,0.10257999931484461,0.04456742852926254,197.9,289.5,8103.3
10,0.026244907050716634,0.009300000023869798,0.1040576845407486,189.7,276.9,8103.3
11,0.026206137850044334,0.06296000003747643,0.1506451815366745,195.7,271.7,8103.3
12,0.02364592796799784,0.06308000047802925,0.10446055233478546,189.5,271.4,8103.3
13,0.018560800216711904,0.09656000015497207,0.06354783475399017,188.7,278.4,8103.3
14,0.014281494980107765,0.07456000142335892,0.046684764325618744,196.1,269.4,8103.3
15,0.014049155067424384,0.07191999857962131,0.04082363843917847,186.9,270.8,8103.3
