split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25537,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[577.0, 606.0, 1246.0, 4839.0, 43829.0]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[-87.407547, -60.209755, -47.961853, -37.658421, -28.545772]","[1.94841, 3.838559, 5.132448, 6.566969, 7.033618]"
test,endpoint,4113,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[598.6, 850.0, 2719.0, 29036.0, 268322.0]","[575.0, 604.0, 1234.0, 8397.0, 94463.8]","[615.0, 906.0, 3036.0, 31320.0, 275449.8]","[-126.55529, -87.861702, -66.893852, -51.070198, -30.667576]","[0.688604, 0.865267, 1.601725, 3.456282, 5.296987]"
train_replay,closure,128531,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 8714.0, 64064.0, 260204.0, 953362.5]","[578.0, 605.0, 1223.0, 4788.0, 34805.3]","[3100.0, 26632.75, 94957.5, 325895.5, 1007701.35]","[-89.793579, -62.185116, -50.536934, -40.431086, -29.605794]","[0.0, 2.483677, 4.10833, 5.271443, 6.352162]"
train_replay,endpoint,18402,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 767.0, 1792.5, 15686.0, 155274.25]","[577.0, 601.25, 1196.0, 4791.0, 51593.3]","[615.0, 838.0, 2149.0, 18800.5, 164415.5]","[-134.320597, -87.389517, -66.774315, -50.652006, -31.148743]","[0.0, 0.81098, 1.315312, 2.954405, 4.842342]"
val,closure,19584,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[581.0, 606.0, 1787.0, 5976.0, 45577.9]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[-90.725666, -62.111898, -50.312508, -40.424137, -30.261674]","[1.865723, 3.723865, 5.045298, 6.407042, 6.863267]"
val,endpoint,3833,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[596.0, 788.0, 2080.0, 22172.0, 217430.0]","[580.0, 602.0, 1206.0, 6594.5, 81436.4]","[615.0, 832.0, 2291.0, 23790.5, 227320.3]","[-121.19879, -87.571266, -67.015343, -50.442322, -30.70289]","[0.686566, 0.825053, 1.41515, 3.235652, 5.122105]"
