split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,127665,7211,0.05648376610660714,19,0.00014882700818548544,0,3503,7475,0.04051834478624563,0.18062754056172486,2.7780529539053527,78125 26057 6753 3323 1982 1337 877 681 520 426 373 7211,3503 0 0 0 0 56433 47495 17940 2289 5 0 0 0 0,7475 0 0 0 0 38799 44813 27729 8616 233 0 0 0 0,200000,1389498
train_replay,closure,894276,5566,0.006224029270605495,59,6.597515755762204e-05,0,3972,132309,0.01754925402757539,0.022058442643860084,2.7782598019140416,753399 109018 13610 4305 2472 1775 1274 951 796 606 504 5566,3972 0 0 0 0 342639 419514 119751 8390 10 0 0 0 0,132309 0 0 0 0 8339 90887 289709 333588 39444 0 0 0 0,200000,1389498
val,endpoint,26656,974,0.03653961584633854,0,0.0,0,836,836,0.03381931743688376,0.11895286192041776,2.777995266193569,17818 4874 1299 613 363 246 138 99 92 80 60 974,836 0 0 0 0 11339 9328 4193 931 29 0 0 0 0,836 0 0 0 0 8281 9253 5860 2208 218 0 0 0 0,200000,1389498
val,closure,136421,837,0.006135419033726479,0,0.0,0,0,0,0.017587539555082393,0.02214662763353187,2.7782593051564626,114298 17559 1797 680 362 264 199 139 110 89 87 837,0 0 0 0 0 50194 62515 21611 2069 32 0 0 0 0,0 0 0 0 0 1192 12858 39601 47611 35159 0 0 0 0,200000,1389498
test,endpoint,28587,1468,0.05135201315283171,0,0.0,0,916,916,0.037847531358006586,0.17512354207072417,2.7779580970034914,18582 5223 1406 692 357 246 152 148 128 101 84 1468,916 0 0 0 0 11016 10329 5024 1198 104 0 0 0 0,916 0 0 0 0 7809 9930 6874 2714 344 0 0 0 0,200000,1389498
test,closure,175893,1135,0.0064527866373306495,0,0.0,0,0,0,0.018041504685029387,0.022851147769055818,2.7782368637492154,145173 24509 2608 856 465 324 221 202 150 135 115 1135,0 0 0 0 0 66768 80898 25480 2710 37 0 0 0 0,0 0 0 0 0 1357 15391 49774 60403 48968 0 0 0 0,200000,1389498
