split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25537,"[0.004674, 0.008674, 0.012926, 0.019489, 0.0396]","[0.004674, 0.008674, 0.012926, 0.019489, 0.0396]","[558.0, 587.0, 600.0, 615.0, 645.0]","[577.0, 606.0, 1246.0, 4839.0, 43829.0]","[4362.6, 46214.0, 220148.0, 1233914.0, 2160823.8]","[-6.535301, -5.91616, -5.516604, -5.1003, -4.385025]","[1.12017, 1.157368, 1.173674, 1.192217, 1.22846]"
test,endpoint,4113,"[0.006837, 0.010964, 0.016632, 0.031062, 0.25]","[0.006837, 0.010964, 0.016632, 0.031062, 0.306383]","[558.0, 588.0, 600.0, 614.0, 645.0]","[575.0, 604.0, 1234.0, 8397.0, 94463.8]","[615.0, 906.0, 3036.0, 31320.0, 275449.8]","[-6.166478, -5.681254, -5.256936, -4.630645, -2.224666]","[1.12017, 1.15863, 1.173674, 1.190989, 1.22846]"
train_replay,closure,128531,"[0.004915, 0.00846, 0.01233, 0.018475, 0.038565]","[0.004915, 0.00846, 0.01233, 0.018475, 0.038565]","[561.0, 589.0, 600.0, 612.0, 642.0]","[578.0, 605.0, 1223.0, 4788.0, 34805.3]","[3100.0, 26632.75, 94957.5, 325895.5, 1007701.35]","[-6.485569, -5.940909, -5.563918, -5.156654, -4.411084]","[1.124072, 1.159891, 1.173674, 1.188531, 1.224885]"
train_replay,endpoint,18402,"[0.006893, 0.011797, 0.01817, 0.033802, 0.25]","[0.006893, 0.011797, 0.01817, 0.033802, 0.304885]","[562.0, 590.0, 600.0, 611.0, 640.0]","[577.0, 601.25, 1196.0, 4791.0, 51593.3]","[615.0, 838.0, 2149.0, 18800.5, 164415.5]","[-6.147607, -5.608069, -5.174603, -4.545952, -2.218104]","[1.12537, 1.161151, 1.173674, 1.1873, 1.222496]"
val,closure,19584,"[0.004854, 0.00852, 0.012485, 0.018734, 0.037619]","[0.004854, 0.00852, 0.012485, 0.018734, 0.037619]","[564.0, 590.0, 600.0, 612.0, 642.0]","[581.0, 606.0, 1787.0, 5976.0, 45577.9]","[3906.4, 40210.25, 198236.0, 1018310.75, 1761141.4]","[-6.496619, -5.934157, -5.553507, -5.142636, -4.435921]","[1.127962, 1.161151, 1.173674, 1.188531, 1.224885]"
val,endpoint,3833,"[0.006469, 0.010879, 0.01607, 0.028661, 0.135521]","[0.006469, 0.010879, 0.01607, 0.028661, 0.135521]","[567.0, 590.0, 600.0, 610.0, 634.0]","[580.0, 602.0, 1206.0, 6594.5, 81436.4]","[615.0, 832.0, 2291.0, 23790.5, 227320.3]","[-6.211281, -5.691413, -5.296618, -4.710902, -3.084464]","[1.131839, 1.161151, 1.173674, 1.186068, 1.215298]"
