dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_eval_peak_gpu_mem_mb
thgl-software,FaithfulEventTemporalSheaf,43,2,2,0.13399999839514493,630666,09c27e8f3879cb2cebf51a3f945374c3edfeb766,200000,20000,20000,"{""bptt_steps"": 1, ""candidate_chunk_size"": 1024, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""thgl-software"", ""epochs"": 2, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.001, ""max_score_elements"": 4000000, ""min_epochs"": 1, ""model"": ""faithful"", ""no_dst_range"": false, ""no_memory_readout"": false, ""node_type_emb"": true, ""out"": ""results/event_bench/smoke_thgl_faithful"", ""patience"": null, ""relation_in_input"": true, ""seed"": 43, ""sheaf_conditioning"": ""history"", ""skip_final_eval"": false, ""temporal_d_model"": 64, ""test_edges_cap"": 20000, ""time_window"": 3600.0, ""track_val_edges"": 5000, ""train_edges_cap"": 200000, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": 20000, ""weight_decay"": 0.0}",0.12615000003129243,0.11055000111348927,0.11734803020954132,0.1265004575252533,120.6,2348.5
