epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.15277795211307413,0.581980158829689,0.2733231782913208,696.6,328.7,19133.2,19976.0,739,0,0,15,0,0,0,0
2,0.13211872981147935,0.6117129601716995,0.2745112478733063,785.6,293.0,20481.8,20956.0,739,0,0,1,0,0,0,0
