tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
polecat_gru_s43,val,833472,699,125795465542,463418,0,0,0,0,0,0,0,0,0,0,206563.64088579314,206563.64088579314,206563.64088579314,332696.0,0,0,0.24783512929743667,0.24783512929743667,0.24783512929743667,0.39916877831528835,True,True
polecat_gru_s43,test,532636,304,80390427050,324430,0,0,0,0,0,0,0,0,0,0,131193.59840948012,131193.59840948012,131193.59840948012,212640.0,0,0,0.24631004740475695,0.24631004740475695,0.24631004740475695,0.39922198274243575,True,True
