dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,prep_sec,negatives_load_sec,train_epochs_run,train_sec_total,selection_eval_sec_total,reserved_buffer_mib,backbone,spatial,clock,rng_isolation,params_embeddings,params_ssm_input_selector_B,params_ssm_other,params_map_decoder,params_spatial_block,params_scorer,params_rec,params_other,params_total,params_trainable,params_unused_by_construction,params_active,train_steps,train_nonfinite_loss,train_nonfinite_grad,train_clipped,train_skipped_steps,hw_hostname,hw_python,hw_torch,hw_cuda_runtime,hw_cudnn,hw_torch_geometric,hw_py_tgb,hw_cpu_model,hw_cpu_cores,hw_ram_gib,hw_gpu_model,hw_gpu_vram_gib,hw_gpu_visible,hw_gpu_count_visible,hw_precision,hw_sync,hw_gpu_driver,hw_gpu_other_processes_at_start,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_replay_sec,final_val_sec,final_test_sec,final_eval_peak_gpu_mem_mb,final_eval_peak_gpu_reserved_mb,val_nonfinite_positives,val_nonfinite_negatives,val_skipped_queries,val_metric_examples,test_nonfinite_positives,test_nonfinite_negatives,test_skipped_queries,test_metric_examples,cpu_rss_mib,rec_keys_typed,rec_keys_untyped,rec_keys_total,rec_cache_bytes,rec_cache_device,tracked_nodes,core_state_bytes,checkpoint_bytes,test_hits10,query_audit_affected_total,query_audit_parity,end_to_end_sec
tkgl-polecat,FaithfulEventTemporalSheaf,43,10,9,0.2516148054420948,37625,811332a531f428bd299998a5db10c0de792948ce,2493112,533472,532636,"{""audit_eval_only"": false, ""backbone"": ""gru"", ""bptt_steps"": 1, ""cache_warm_history"": false, ""candidate_chunk_size"": 1024, ""clock"": ""global"", ""clock_diagnostics"": false, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tkgl-polecat"", ""delta_time_scale"": ""auto"", ""dump_query_ranks"": true, ""emb_in_head"": false, ""epochs"": 10, ""eval_only"": null, ""fast_core_off"": false, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.003, ""max_score_elements"": 4000000, ""min_epochs"": 4, ""model"": ""faithful"", ""no_delta_t"": false, ""no_dst_range"": false, ""no_memory"": false, ""no_memory_readout"": false, ""no_query_audit"": false, ""node_type_emb"": false, ""out"": ""results/review_2026_09_22/polecat/polecat_gru_s43"", ""patience"": 5, ""predict_from_previous"": true, ""recurrency_decoder"": true, ""recurrency_symmetric"": false, ""recurrency_untyped"": true, ""relation_in_input"": true, ""reserve_gpu_mb"": null, ""rng_isolation"": false, ""save_checkpoint"": true, ""seed"": 43, ""sheaf_conditioning"": ""history"", ""sheaf_identity"": false, ""skip_final_eval"": false, ""spatial"": ""identity"", ""temporal_d_model"": 64, ""test_edges_cap"": null, ""time_window"": null, ""track_val_edges"": 30000, ""train_edges_cap"": null, ""train_loss"": ""softplus"", ""train_negatives_per_pos"": 32, ""val_edges_cap"": null, ""weight_decay"": 0.0}",7.7,6.1,10,876.1,7117.8,10976,gru,identity,global,False,512,0,31681,128,2534,2641,129,0,37625,37625,128,37497,11920,0,0,217,0,biaslab0.ics.uci.edu,3.9.9,2.8.0+cu128,12.8,91002,2.6.1,2.2.0,AMD EPYC 7713 64-Core Processor,256,2003.8,NVIDIA A100-SXM4-80GB,79.3,4,1,float32,torch.cuda.synchronize-free wall clock (perf_counter),560.35.05,30,0.2529462021782247,0.24631004891020356,0.31859421730041504,0.34533652663230896,14764.8,12.8,10731.7,4020.4,11114.1,15598.0,0,0,0,533472,0,0,0,532636,27751.2,2198746,850201,3048947,73174728,cuda:0,150931,48297920,150504,0.39922198331270375,0,True,22783.6
