split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,1303199,335044,0.25709350605701814,537,0.0004120629312944531,0,525811,534422,0.08069589699117781,0.16675292505850062,3.5562716814690196,847220 28920 5551 4933 7185 8949 10555 12112 13451 14329 14950 335044,525811 0 0 0 0 0 164412 308779 287239 16958 0 0 0 0,534422 0 0 0 0 0 144700 312980 292570 18527 0 0 0 0,200000,3319989
train_replay,closure,1061697,1517,0.0014288445761832236,1160,0.001092590447180316,0,8611,36755,0.003165406249778838,0.003319415554635587,3.556264856818028,1053212 1809 612 686 569 445 636 711 758 450 292 1517,8611 0 0 0 0 0 754595 248457 48447 1587 0 0 0 0,36755 0 0 0 0 0 14678 113646 587509 309109 0 0 0 0,200000,3319989
val,endpoint,279765,71402,0.2552213464872303,0,0.0,0,81054,81054,0.07967980487109695,0.16420169560366288,3.5545979887951615,183246 6287 1214 1037 1468 1832 2056 2309 2780 2968 3166 71402,81054 0 0 0 0 0 34849 73851 73760 16251 0 0 0 0,81054 0 0 0 0 0 32191 75750 74127 16643 0 0 0 0,200000,3319989
val,closure,185742,192,0.0010336918952094842,0,0.0,0,0,0,0.0027356965697341597,0.0028347392784145212,3.554186103455014,184815 252 48 54 49 63 68 78 67 33 23 192,0 0 0 0 0 0 135098 42651 7303 690 0 0 0 0,0 0 0 0 0 0 755 4633 27545 152809 0 0 0 0,200000,3319989
test,endpoint,270528,69218,0.25586260941566125,0,0.0,0,66451,66451,0.07936506113713235,0.16665390996342877,3.5555930570252716,177823 5985 1119 960 1367 1669 1901 2275 2558 2753 2900 69218,66451 0 0 0 0 0 34289 64880 84275 20633 0 0 0 0,66451 0 0 0 0 0 31555 66764 84687 21071 0 0 0 0,200000,3319989
test,closure,219058,181,0.0008262651900409938,0,0.0,0,0,0,0.0026291939999516026,0.0027093845003497838,3.5550677450170727,218098 277 65 46 55 39 65 94 70 36 32 181,0 0 0 0 0 0 161911 45949 10528 670 0 0 0 0,0 0 0 0 0 0 902 5454 27331 185371 0 0 0 0,200000,3319989
