epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.08914565044094105,0.7501199961686135,0.08742416650056839,151.9,184.2,17139.6
2,0.009905576054957144,0.7595999954926967,0.0417301282286644,151.2,183.5,17153.3
3,0.00621228976108666,0.7632800055921077,0.031080657616257668,150.1,184.1,17154.1
4,0.005215310889571829,0.767280004876852,0.029828114435076714,150.6,184.4,17154.1
5,0.005309854947714781,0.764439999178648,0.026835693046450615,154.1,188.5,17154.1
6,0.0046851922441939154,0.7650800035619736,0.022714653983712196,152.2,186.0,17154.1
7,0.004783433771749236,0.7676600042331219,0.026238834485411644,151.8,185.4,17154.1
8,0.0046298919525947805,0.76672000461936,0.0229624193161726,150.8,187.0,17155.3
9,0.005245844087544449,0.7680600103986264,0.02136215753853321,156.1,185.6,17155.3
10,0.004268126495714698,0.7628600002062321,0.023815831169486046,152.4,188.3,17155.3
11,0.0038075192774436914,0.7618799898087978,0.022628048434853554,154.7,189.1,17155.3
12,0.0033833958667094763,0.7678199970579147,0.020318420603871346,155.7,190.8,17155.3
13,0.0033966842468599883,0.7668799972045421,0.01696276105940342,153.2,186.6,17155.3
14,0.003277547377142675,0.7658199948334694,0.017005588859319687,153.2,187.5,17155.3
15,0.003198748547108654,0.7716600009834766,0.018675392493605614,153.0,186.1,17155.3
