epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.11151031220389396,0.5843270249330997,0.11369136720895767,236.1,258.2,8333.3
2,0.05153741142184464,0.634326806820631,0.08431578427553177,237.9,262.9,8469.2
3,0.04865950234618384,0.670981171143055,0.07826739549636841,235.6,260.0,8518.4
4,0.04751819710141605,0.7174216610693932,0.06795159727334976,235.8,263.0,8744.1
5,0.04593194546850072,0.7287839281439781,0.062372174113988876,232.7,262.4,8744.1
6,0.045195041848442606,0.7307038695955277,0.06030658259987831,235.2,262.7,8744.1
7,0.046125041800983174,0.7316076917433739,0.06109516695141792,236.7,261.5,8744.1
8,0.0441989722114402,0.7310980471217632,0.05924468860030174,233.0,261.7,8744.1
9,0.04288584771614099,0.7316140896582604,0.05565962940454483,233.0,263.6,8744.1
10,0.0427977835049027,0.7316380608069897,0.057020366191864014,233.9,260.7,8744.1
11,0.041756315992127375,0.7304587358260155,0.059933118522167206,232.7,257.9,8744.1
12,0.04416234039499895,0.732559696944952,0.0640772357583046,232.8,258.5,9681.8
13,0.04335179982572487,0.7238057964193821,0.062027983367443085,234.9,258.8,9681.8
14,0.04333339651720118,0.732249899892807,0.061055976897478104,235.0,258.3,9681.8
15,0.041022478084358355,0.7295104587483406,0.05593292787671089,232.8,254.9,9681.8
16,0.040772231708559176,0.7304073393750191,0.05560510233044624,231.0,255.9,9681.8
17,0.03999212619454898,0.7295286945223808,0.05592873692512512,231.1,257.1,9681.8
18,0.03923650666802507,0.7297756009995937,0.053840603679418564,232.0,257.7,9681.8
19,0.03908976314339748,0.7293976811540127,0.0581439808011055,233.7,254.6,9681.8
20,0.03967157246295324,0.7310401121783257,0.05800594761967659,224.3,250.7,9681.8
21,0.03940520254107788,0.7297805674350262,0.054556917399168015,225.7,250.6,9681.8
22,0.038751710244675275,0.732035625550747,0.05234114080667496,224.4,250.7,9681.8
