dataset,model,seed,epochs,best_track_epoch,best_track_val_mrr,parameter_count,commit_hash,train_edges,final_val_edges,final_test_edges,config_json,validation_mrr,test_mrr,final_val_loss,final_test_loss,final_eval_sec,final_eval_peak_gpu_mem_mb
tgbl-wiki,FaithfulEventTemporalSheaf,43,12,2,0.09650000088545493,444605,09c27e8f3879cb2cebf51a3f945374c3edfeb766,110232,23621,23621,"{""bptt_steps"": 1, ""candidate_chunk_size"": 1024, ""closure_hops"": 1, ""context_edges"": 50000, ""d"": 2, ""dataset"": ""tgbl-wiki"", ""epochs"": 12, ""feedback_dim"": 16, ""grad_clip"": 1.0, ""hidden_channels"": 8, ""layers"": 2, ""learn_node_emb"": false, ""lr"": 0.0003, ""max_score_elements"": 4000000, ""min_epochs"": 8, ""model"": ""faithful"", ""no_dst_range"": false, ""no_memory_readout"": false, ""out"": ""results/wiki_hpo2/B_ce128"", ""patience"": 6, ""seed"": 43, ""sheaf_conditioning"": ""history"", ""skip_final_eval"": false, ""temporal_d_model"": 64, ""test_edges_cap"": null, ""time_window"": 600.0, ""track_val_edges"": 8000, ""train_edges_cap"": null, ""train_loss"": ""ce"", ""train_negatives_per_pos"": 128, ""val_edges_cap"": null, ""weight_decay"": 0.0}",0.08742220995219173,0.10185851676731887,0.4100746214389801,0.40286025404930115,675.4,199.4
