tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
sp_identity_s43,val,912066,115,43258973002,2141510,0,0,0,0,0,0,0,0,0,0,637591.7308544216,637591.7308544216,637591.7308544216,690331.0,0,0,0.6990631498755809,0.6990631498755809,0.6990631498755809,0.7568871112397568,True,True
sp_identity_s43,test,163172,17,7738818040,756264,0,0,0,0,0,0,0,0,0,0,99784.78402134973,99784.78402134973,99784.78402134973,116393.0,0,0,0.6115312922642961,0.6115312922642961,0.6115312922642961,0.7133147843992842,True,True
