epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.1564074923873556,0.06727999969810247,0.1270776093006134,151.1,185.1,9458.7
2,0.02352134286597067,0.04376000006392598,0.09462843835353851,157.8,195.3,9757.3
3,0.01763952047355017,0.10303999973863363,0.0663374662399292,153.3,187.6,9757.3
4,0.015499974163819333,0.09027999983936548,0.05266416072845459,148.9,184.6,9757.3
5,0.011303560708516411,0.10439999969348311,0.048698894679546356,155.2,204.1,9757.3
6,0.012239200447933102,0.08489999932520091,0.05213361233472824,160.8,197.3,10367.9
7,0.010537632878831759,0.10126000052198768,0.05593419447541237,159.0,196.9,10367.9
8,0.010059170344160224,0.08036000013679266,0.04887228086590767,159.3,197.0,10367.9
9,0.009733387402125768,0.07161999981842936,0.04970496892929077,162.6,196.3,10367.9
10,0.011050086017051826,0.10552000127092004,0.047693151980638504,161.8,197.8,10367.9
11,0.008393087856737631,0.08583999902620912,0.052337996661663055,156.4,186.0,10367.9
12,0.010154011245930985,0.11269999952509999,0.05244729295372963,150.4,184.9,10367.9
13,0.009622936246308441,0.10923999899521471,0.04833488538861275,151.0,186.1,10367.9
14,0.008409776601332183,0.04066000053815544,0.051347289234399796,150.8,184.6,10367.9
15,0.009235129534856093,0.10050000087052584,0.05218256637454033,151.4,188.4,10367.9
16,0.009118525463403488,0.12984000352248548,0.04834308102726936,153.9,184.6,10367.9
17,0.007737721577856918,0.1180399985383451,0.05512109771370888,153.7,189.1,10367.9
18,0.006963244914932519,0.13384000022217632,0.04631669074296951,154.0,189.4,10367.9
19,0.006684121965639749,0.13276000039309263,0.042970042675733566,153.1,189.9,10367.9
20,0.006493156438465326,0.13746000029563904,0.04015712812542915,155.2,199.3,10367.9
21,0.006280964485141544,0.14554000054091215,0.038520123809576035,159.7,199.4,10367.9
22,0.006039273267022657,0.1425000011959672,0.04198241978883743,159.5,197.8,10367.9
23,0.006396825270898336,0.12785999950930477,0.04116559773683548,155.4,191.4,10367.9
24,0.006330872838366397,0.13671999867603182,0.03683207556605339,154.6,188.7,10367.9
25,0.005870361287355879,0.14268000197708608,0.03731289878487587,149.5,185.5,10367.9
