epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.43687603423992794,0.00639000008085277,1.0154237747192383,630.1,663.1,4954.1
2,0.21884800593058268,0.041200000523198395,1.0717742443084717,636.5,661.7,5251.9
3,0.13425508042176565,0.06371999855309725,1.1630444526672363,632.2,663.2,5254.4
4,0.09150178357958794,0.030780000079553574,1.6033581495285034,632.5,662.0,5254.4
