tag,split,queries,snapshots,candidates,pad_masked,pos_nonfinite,pos_nan,pos_posinf,pos_neginf,neg_nan,neg_posinf,neg_neginf,queries_with_invalid_neg,queries_affected,transformed_scores,rr_tgb_raw,rr_guarded,rr_conservative,hits_guarded,state_nonfinite_snapshots,rec_nonfinite_snapshots,mrr_tgb_raw,mrr_guarded,mrr_conservative,hits10_guarded,parity_raw_vs_guarded,parity_guarded_vs_conservative
coreoff,val,6000,144,5994000,0,0,0,0,0,0,0,0,0,0,0,3849.204775012593,3849.204775012593,3849.204775012593,4987.0,0,0,0.6415341291687655,0.6415341291687655,0.6415341291687655,0.8311666666666667,True,True
coreoff,test,4000,97,3996000,0,0,0,0,0,0,0,0,0,0,0,2162.3598114839256,2162.3598114839256,2162.3598114839256,3074.0,0,0,0.5405899528709814,0.5405899528709814,0.5405899528709814,0.7685,True,True
