study,parameter,value,value_label,experiment_name,best_epoch_mean,best_epoch_std,best_epoch_count,best_train_metric_mean,best_train_metric_std,best_train_metric_count,best_val_metric_mean,best_val_metric_std,best_val_metric_count,best_test_metric_mean,best_test_metric_std,best_test_metric_count,best_train_loss_mean,best_train_loss_std,best_train_loss_count,best_val_loss_mean,best_val_loss_std,best_val_loss_count,best_test_loss_mean,best_test_loss_std,best_test_loss_count,search_best_test_metric_mean,search_best_test_metric_std,search_best_test_metric_count,search_best_val_loss_mean,search_best_val_loss_std,search_best_val_loss_count
ablation,Edge Weights,False,False,edge_weights=False,136.4,30.83504499753487,5,,,0,0.9978141267961582,0.0008767074327724371,5,0.9978141267961582,0.0008767074327724371,5,,,0,1.814847993850708,0.00780622209496912,5,1.8148480653762817,0.007806217113937073,5,0.9978141267961582,0.0008767074327724371,5,1.8148480653762817,0.007806217113937073,5
ablation,Edge Weights,True,True,edge_weights=True,165.6,36.260170986910694,5,,,0,0.9952352800088491,0.0011275669880863076,5,0.9952352800088491,0.0011275669880863076,5,,,0,1.831479549407959,0.010770773727169907,5,1.831479549407959,0.010770773727169907,5,0.9952352800088491,0.0011275669880863076,5,1.8314794778823853,0.010770861740568603,5
ablation,Left Weights,False,False,left_weights=False,142.8,20.32732151563506,5,,,0,0.9969825716416825,0.002800153506703542,5,0.9969825716416825,0.002800153506703542,5,,,0,1.8178011178970337,0.017583319794857256,5,1.8178011178970337,0.017583319794857256,5,0.9969825716416825,0.002800153506703542,5,1.8178011178970337,0.017583319794857256,5
ablation,Left Weights,True,True,left_weights=True,119.6,34.0117626711701,5,,,0,0.9971667943131901,0.0006593845554646526,5,0.9971667943131901,0.0006593845554646526,5,,,0,1.8207605123519897,0.005869068849398541,5,1.8207605123519897,0.005869107596942787,5,0.9971667943131901,0.0006593845554646526,5,1.8207605361938477,0.005869109249599097,5
ablation,Right Weights,False,False,right_weights=False,196.4,6.066300355241243,5,,,0,0.9729975042385162,0.030955589202501698,5,0.9729975042385162,0.030955589202501698,5,,,0,1.9133210897445678,0.1089815876418408,5,1.9133210897445678,0.1089815876418408,5,0.9729975042385162,0.030955589202501698,5,1.9133210897445678,0.1089815876418408,5
ablation,Right Weights,True,True,right_weights=True,134.4,27.254357449773057,5,,,0,0.9978442767157798,0.0007462012499181857,5,0.9978442767157798,0.0007462012499181857,5,,,0,1.814459490776062,0.005902361227617878,5,1.814459490776062,0.005902361227617878,5,0.9978442767157798,0.0007462012499181857,5,1.814459490776062,0.005902361227617878,5
ablation,Second Linear Layer,False,False,second_linear=False,145.2,23.857912733514638,5,,,0,0.9980434008497279,0.00030049143803729665,5,0.9980434008497279,0.00030049143803729665,5,,,0,1.8109471797943115,0.003840762827589632,5,1.8109471797943115,0.003840762827589632,5,0.9980434008497279,0.00030049143803729665,5,1.8109471797943115,0.003840762827589632,5
ablation,Second Linear Layer,True,True,second_linear=True,134.0,25.88435821108957,5,,,0,0.9964116633409862,0.0009400450120812413,5,0.9964116633409862,0.0009400450120812413,5,,,0,1.8223456144332886,0.008164853495425325,5,1.8223456621170044,0.008164768276881994,5,0.9964116633409862,0.0009400450120812413,5,1.8223456621170044,0.008164768276881994,5
