epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.07659646034352895,0.2404605734358231,0.6755200624465942,377.1,225.3,7984.9,15008.0,1262,0,0,12,0,0,0,0
2,0.06062842527531359,0.2543729328393936,0.40823671221733093,215.5,142.2,7984.9,15008.0,1262,0,0,0,0,0,0,0
3,0.06088142696968774,0.23370456520617008,0.578147292137146,98.8,153.1,8167.3,15008.0,1262,0,0,2,0,0,0,0
4,0.06308887933754316,0.2781265571504831,0.2877500355243683,134.8,149.5,8167.3,15008.0,1262,0,0,51,0,0,0,0
5,0.06740961500728376,0.2344059053937594,0.46994584798812866,171.1,129.5,10148.2,15008.0,1262,0,0,16,0,0,0,0
6,0.061010994997153005,0.23939467667937278,0.47584033012390137,98.3,114.0,10148.2,15008.0,1262,0,0,6,0,0,0,0
