epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.04124468425681944,0.47074999772161247,0.164897620677948,571.8,557.3,6353.6
2,0.006435435361623778,0.4687000035315752,0.1454719603061676,576.6,557.8,6769.9
3,0.0026931871129058983,0.4982000022560358,0.1412140429019928,576.7,559.8,6769.9
4,0.0029816644664418727,0.45280000101327894,0.19944673776626587,593.6,572.6,6769.9
5,0.0020609991547686974,0.46840000392347575,0.16338473558425903,593.8,571.3,6769.9
6,0.0018044815007898622,0.4745499927535653,0.17823369801044464,593.3,567.2,6769.9
7,0.0016295737946481579,0.46239999730587006,0.16417254507541656,589.9,565.9,6769.9
8,0.0015410664412725933,0.4631500040024519,0.18139685690402985,587.9,559.7,6769.9
9,0.0015708755144111612,0.4768000020906329,0.16871516406536102,579.2,549.6,6769.9
10,0.0011953843217096282,0.4735499949276447,0.17129789292812347,574.4,549.2,6769.9
11,0.001190914543988585,0.45784999462366105,0.16928905248641968,574.0,549.5,6769.9
