epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb,peak_gpu_reserved_mb,epoch_steps,epoch_nonfinite_loss,epoch_nonfinite_grad,epoch_clipped,epoch_skipped_steps,track_nonfinite_positives,track_nonfinite_negatives,track_skipped_queries
1,0.374541039305522,0.35707220422774555,0.46368253231048584,76.0,42.1,1922.8,4014.0,532,0,0,5,0,0,0,0
2,0.257824077319942,0.3675945003405213,0.4126836657524109,75.8,36.9,2130.9,4014.0,532,0,0,5,0,0,0,0
3,0.23396610717912367,0.3647461187183857,0.4054882526397705,46.1,30.2,2130.9,4014.0,532,0,0,4,0,0,0,0
4,0.2294606514471142,0.3663786603718996,0.3955698311328888,40.4,31.2,2130.9,4014.0,532,0,0,5,0,0,0,0
5,0.22848780988190406,0.36831473499685524,0.39312082529067993,44.5,27.2,2130.9,4014.0,532,0,0,5,0,0,0,0
6,0.2299690311144393,0.3678138184159994,0.3832862973213196,48.4,22.6,2130.9,4014.0,532,0,0,5,0,0,0,0
7,0.22788648754078195,0.36776554426550867,0.38699427247047424,50.9,24.0,2130.9,4014.0,532,0,0,5,0,0,0,0
8,0.22715747412434198,0.37043147025108336,0.38602757453918457,46.6,29.0,2130.9,4014.0,532,0,0,5,0,0,0,0
9,0.22597905860415526,0.37006975250691176,0.39213013648986816,40.2,30.4,2130.9,4014.0,532,0,0,5,0,0,0,0
10,0.2254793297611457,0.37013777475357057,0.3856835961341858,42.3,28.5,2130.9,4014.0,532,0,0,5,0,0,0,0
11,0.22339183733539475,0.3684384221300483,0.39393240213394165,46.5,22.0,2130.9,4014.0,532,0,0,3,0,0,0,0
12,0.22371902550689707,0.3718818307161331,0.4001489579677582,54.1,34.1,2130.9,4014.0,532,0,0,2,0,0,0,0
13,0.22254834997754797,0.37169039823263883,0.4002031087875366,64.7,36.9,2130.9,4014.0,532,0,0,2,0,0,0,0
14,0.22272034199502236,0.37647447979301213,0.38965439796447754,72.0,32.2,2130.9,4014.0,532,0,0,4,0,0,0,0
15,0.2215497041807363,0.37521501109451055,0.38871368765830994,38.5,20.5,2130.9,4014.0,532,0,0,0,0,0,0,0
16,0.22045917381861604,0.3724570432752371,0.3857908248901367,24.5,10.2,2130.9,4014.0,532,0,0,1,0,0,0,0
17,0.22112161316033593,0.3722081042319536,0.382498174905777,13.7,6.9,2130.9,4014.0,532,0,0,4,0,0,0,0
18,0.22098356645022119,0.37334950478971,0.375677227973938,14.2,7.0,2130.9,4014.0,532,0,0,1,0,0,0,0
