split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,153266,121,0.0007894771182127804,12,7.829525139300301e-05,0,3498,7475,0.0010102199187010563,0.0011630962378844918,2.476922419650405,151629 636 320 187 113 88 57 33 31 30 21 121,3498 0 0 0 0 88812 41092 17583 2276 5 0 0 0 0,7475 0 0 0 0 70264 39147 27541 8606 233 0 0 0 0,200000,1671914
train_replay,closure,1078849,87,8.064149848588635e-05,25,2.3172844392496077e-05,0,3977,157828,0.00014998291342451292,0.00034204995130926127,2.477303509488564,1077063 742 318 215 143 92 70 45 33 24 17 87,3977 0 0 0 0 563583 384495 118390 8394 10 0 0 0 0,157828 0 0 0 0 19398 112814 349887 393234 45688 0 0 0 0,200000,1671914
val,endpoint,32165,26,0.0008083320379294263,0,0.0,0,836,836,0.001056156462255696,0.0012144935382109709,2.47630926822225,31793 163 68 38 24 15 13 12 4 3 6 26,836 0 0 0 0 18042 8196 4131 931 29 0 0 0 0,836 0 0 0 0 15054 8042 5808 2207 218 0 0 0 0,200000,1671914
val,closure,162673,1,6.147301641944269e-06,0,0.0,0,0,0,1.5368254104860672e-06,0.0015488976130712093,2.476294662569631,162672 0 0 0 0 0 0 0 0 0 0 1,0 0 0 0 0 81171 57983 21418 2069 32 0 0 0 0,0 0 0 0 0 2741 15742 47594 56013 40583 0 0 0 0,200000,1671914
test,endpoint,33703,29,0.0008604575260362579,0,0.0,0,916,916,0.0010970315061324307,0.0012774526374460331,2.476843830837715,33293 180 83 42 20 14 17 8 6 6 5 29,916 0 0 0 0 17488 9053 4944 1198 104 0 0 0 0,916 0 0 0 0 14184 8722 6825 2712 344 0 0 0 0,200000,1671914
test,closure,211258,0,0.0,0,0.0,0,0,0,1.1540955599687345e-46,1.1540955599687345e-46,2.476704128028459,211258 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 109251 73989 25281 2700 37 0 0 0 0,0 0 0 0 0 3194 18724 59369 72242 57729 0 0 0 0,200000,1671914
