split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25100,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[258.95, 288.0, 301.0, 312.0, 349.0]","[275.0, 311.0, 908.0, 3903.0, 37762.0]","[3721.9, 42883.25, 206389.5, 1171037.25, 2140016.95]","[-2008.919147, -1493.217621, -1272.69812, -1076.915131, -828.785608]","[0.96717, 1.037648, 1.067809, 1.092713, 1.172642]"
test,endpoint,3993,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[259.0, 289.0, 301.0, 312.0, 349.0]","[279.0, 310.0, 907.0, 5423.0, 88017.6]","[309.7, 506.0, 1645.0, 19118.0, 270226.2]","[-3107.4125, -2118.434814, -1651.921753, -1262.932373, -802.230188]","[0.967295, 1.039997, 1.067809, 1.092713, 1.172642]"
train_replay,closure,128957,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[264.0, 290.0, 300.0, 311.0, 340.2]","[281.0, 309.0, 906.0, 3593.0, 28860.8]","[2422.85, 24741.75, 89897.5, 312473.5, 1003518.0]","[-1993.964038, -1472.120361, -1251.678223, -1054.983765, -805.424316]","[0.979744, 1.042341, 1.065518, 1.090471, 1.154141]"
train_replay,endpoint,18422,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[264.0, 290.0, 300.0, 311.0, 340.0]","[279.0, 304.0, 614.0, 3033.5, 42104.85]","[307.0, 442.0, 1130.0, 10504.25, 127944.75]","[-3258.591858, -2097.119507, -1632.789246, -1257.703033, -843.519406]","[0.979744, 1.042341, 1.065518, 1.090471, 1.153717]"
val,closure,19770,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[265.0, 288.0, 300.0, 311.0, 337.0]","[281.0, 314.0, 1166.0, 4220.5, 39332.35]","[3221.15, 36117.25, 187084.0, 979437.75, 1754510.75]","[-2044.916412, -1494.711365, -1273.856628, -1070.806671, -815.099869]","[0.982217, 1.037648, 1.065518, 1.090471, 1.147337]"
val,endpoint,3758,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[266.0, 289.0, 300.0, 311.0, 334.0]","[279.0, 305.0, 617.0, 3578.0, 61547.4]","[310.0, 449.0, 1085.0, 9227.5, 154348.3]","[-2986.57511, -2124.973206, -1690.788452, -1288.917572, -791.932013]","[0.984685, 1.039997, 1.065518, 1.090471, 1.140921]"
