epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.18711464023407626,0.07065999909341335,0.2538730502128601,157.0,203.9,7625.0
2,0.052850414979822784,0.013400000062063336,0.23598246276378632,154.6,201.4,9304.8
3,0.04858202684898766,0.06818000004068017,0.18419456481933594,153.3,200.9,10303.7
4,0.04672276690526276,0.0676400009264052,0.21281766891479492,152.6,201.4,10303.7
5,0.04968468502772098,0.027240000130347906,0.18804848194122314,152.5,203.3,10303.7
6,0.041650504482035736,0.0707999988424778,0.17655883729457855,153.0,198.4,10303.7
7,0.04383309118981872,0.08749999957561493,0.15568241477012634,152.3,199.3,10303.7
8,0.047735463998907685,0.07302000099629163,0.2024696171283722,152.1,199.8,10303.7
9,0.06251309583989942,0.043580000185277315,1.0770460367202759,149.7,199.9,10303.7
10,0.04842298223199893,0.0667800004595518,0.1549011617898941,151.3,200.2,10303.7
11,0.03779785591652807,0.019120000206567348,0.13394232094287872,151.2,199.4,10303.7
12,0.032410167879900156,0.029200000202432276,0.13435404002666473,151.8,200.3,10303.7
13,0.030980020818509618,0.07213999899283051,0.11031985282897949,152.7,199.1,10303.7
14,0.04482511480395891,0.06370000017277896,0.12098828703165054,151.9,200.0,10303.7
15,0.03019094691440767,0.06401999995343387,0.08001766353845596,151.8,198.9,10303.7
