split,activity,n_sample,dt_q,dt_uncapped_q,gap_used_q,gap_since_update_q,gap_since_interaction_q,preact_q,time_term_q
test,closure,25182,"[0.0, 0.0, 0.0, 2e-06, 7e-06]","[0.0, 0.0, 0.0, 2e-06, 7e-06]","[1160.0, 1188.0, 1201.0, 1215.0, 1245.0]","[1174.0, 1204.0, 2400.0, 7198.0, 51613.0]","[5407.05, 48375.25, 225904.0, 1292182.25, 2159944.9]","[-23.74868, -17.542889, -15.56529, -14.153727, -12.697565]","[0.769868, 0.782359, 0.788101, 0.794245, 0.807274]"
test,endpoint,4373,"[0.0, 0.0, 0.0, 0.0, 1.1e-05]","[0.0, 0.0, 0.0, 0.0, 1.1e-05]","[1160.0, 1188.0, 1201.0, 1213.0, 1245.0]","[1171.0, 1202.0, 2406.0, 13201.0, 137878.4]","[1232.0, 1764.0, 6171.0, 47173.5, 361004.0]","[-34.199538, -22.935135, -19.153728, -15.967682, -12.195871]","[0.769868, 0.782359, 0.788101, 0.79337, 0.807274]"
train_replay,closure,128187,"[0.0, 0.0, 0.0, 1e-06, 7e-06]","[0.0, 0.0, 0.0, 1e-06, 7e-06]","[1160.0, 1189.0, 1200.0, 1211.0, 1240.0]","[1175.0, 1202.0, 2396.0, 6023.0, 42003.0]","[4256.0, 30226.0, 103886.0, 346237.0, 1027891.0]","[-24.117519, -17.630698, -15.712494, -14.366562, -12.665405]","[0.769868, 0.782802, 0.787661, 0.792494, 0.805115]"
train_replay,endpoint,18776,"[0.0, 0.0, 0.0, 0.0, 6e-06]","[0.0, 0.0, 0.0, 0.0, 6e-06]","[1161.0, 1189.0, 1200.0, 1211.0, 1238.0]","[1173.0, 1200.0, 2313.0, 7195.0, 59997.6]","[1228.0, 1608.0, 4404.5, 30039.5, 186848.8]","[-34.605344, -23.188123, -19.284274, -16.136083, -12.729475]","[0.770317, 0.782802, 0.787661, 0.792494, 0.80425]"
val,closure,19494,"[0.0, 0.0, 0.0, 1e-06, 7e-06]","[0.0, 0.0, 0.0, 1e-06, 7e-06]","[1162.0, 1191.0, 1200.0, 1211.0, 1240.0]","[1182.0, 1204.0, 2409.0, 8383.0, 55199.0]","[5547.45, 45489.75, 239877.5, 1106118.25, 1778374.15]","[-24.075508, -17.772984, -15.797408, -14.321563, -12.729979]","[0.770765, 0.783687, 0.787661, 0.792494, 0.805115]"
val,endpoint,3988,"[0.0, 0.0, 0.0, 0.0, 8e-06]","[0.0, 0.0, 0.0, 0.0, 8e-06]","[1162.0, 1191.0, 1200.0, 1212.0, 1237.0]","[1177.0, 1201.0, 2394.0, 9602.0, 96006.4]","[1220.95, 1635.0, 4732.5, 39819.75, 348486.3]","[-32.494702, -22.892676, -19.23781, -16.235085, -12.575857]","[0.770765, 0.783687, 0.787661, 0.792932, 0.803818]"
