epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.11346580345452446,0.5470670838105679,0.12967577576637268,160.7,204.9,8333.3
2,0.05289783059936209,0.572144712587595,0.08247512578964233,159.8,203.8,8347.8
3,0.048971307435140166,0.6165752380108833,0.0689820647239685,158.0,204.4,8347.8
4,0.04639365773686429,0.6485224640905857,0.06199082359671593,159.9,206.0,8347.8
5,0.04310658438726492,0.6598154024589061,0.05408688634634018,163.5,212.3,8347.8
6,0.04393001622760419,0.6749842652094364,0.057640440762043,163.4,205.1,8347.8
7,0.04342743178311082,0.6896748957359791,0.05856597423553467,162.9,205.5,8347.8
8,0.0421583234265293,0.7121729315471649,0.05600051209330559,164.2,205.4,8347.8
9,0.0466097559799085,0.722755504001379,0.05957653746008873,162.8,205.5,8347.8
10,0.04355039881523123,0.7300013006615639,0.05797090381383896,163.4,205.8,8347.8
11,0.04435974963431813,0.7330969507646561,0.058366112411022186,164.2,204.8,8347.8
12,0.04193699540397555,0.7327944595348835,0.05625630542635918,162.9,203.7,9848.4
13,0.040035335078221004,0.7337725933861733,0.059310100972652435,163.1,206.4,9848.4
14,0.03991607886729474,0.7346834542310238,0.052033040672540665,164.7,204.4,10187.0
15,0.04101137339723172,0.733549286134243,0.04701008275151253,163.3,204.0,10201.5
