epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.0968968109132684,0.7566400017929077,0.09117020666599274,198.5,268.1,17502.1
2,0.013299056461879186,0.7581799960505963,0.07503298670053482,192.5,264.6,17517.2
3,0.01152427045970547,0.7599799917781352,0.07417148351669312,190.4,264.9,17517.5
4,0.012066152764066142,0.7609399956393242,0.0732717365026474,195.7,261.0,17517.5
5,0.010373919753224723,0.7624399939894676,0.06897350400686264,196.7,259.8,17517.8
6,0.0096794065392139,0.761879998947382,0.06377394497394562,196.2,259.2,17518.3
7,0.008854259670312916,0.7619800082802772,0.06453533470630646,193.1,263.8,17518.3
8,0.009611703072940665,0.7621199985694885,0.07189229875802994,192.5,268.8,17518.3
9,0.009765088434654231,0.7607200045835972,0.07129774242639542,193.7,264.1,17518.3
10,0.008797841669269363,0.7601199989283085,0.06378432363271713,196.6,260.6,17518.3
11,0.00917102932711417,0.7611399910330773,0.06952152401208878,197.3,257.3,17518.3
