epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.3490452526935509,0.3612292154461145,0.44209548830986023,572.7,558.9,6733.7
2,0.24662747318135167,0.36603218237012625,0.39105886220932007,572.7,558.3,6972.4
3,0.23526564212445927,0.3655337986126542,0.4100196957588196,571.6,558.4,6972.4
4,0.23629941941147908,0.36775426649451254,0.3971252739429474,567.8,560.6,8292.4
5,0.2292752439030131,0.36919127630889415,0.41463178396224976,566.6,555.9,8292.4
6,0.22870006938850074,0.3730279638454318,0.39494505524635315,575.2,561.8,8377.8
7,0.22700674858476436,0.3691701897725463,0.413180410861969,569.4,557.1,8377.8
8,0.2266561238417276,0.3751648731127381,0.3896917700767517,572.0,557.1,8377.8
9,0.22416264563798904,0.371446522744,0.3868809938430786,569.3,554.7,8377.8
10,0.22414940455578325,0.37121073825359346,0.38331812620162964,566.5,586.7,8377.8
11,0.22267718425482735,0.3668807729497552,0.40406855940818787,566.0,555.7,8397.8
12,0.2225661895104817,0.36574189287424086,0.3980843424797058,570.1,559.3,8397.8
13,0.22198365470464515,0.3664285724535584,0.4027562737464905,573.2,562.4,8397.8
14,0.22235387805989362,0.3695404232636094,0.3922360837459564,573.4,561.3,8397.8
15,0.22131457466884216,0.3709469443723559,0.39407145977020264,571.8,563.5,8397.8
16,0.2222826432408695,0.36918658559173345,0.3917050361633301,585.1,558.4,8397.8
