split,activity,n,n_capped,frac_capped,n_zero_gap_used,frac_zero_gap_used,n_zero_gap_global,n_first_update,n_first_interaction,mean_dt,mean_dt_uncapped,mean_log10_gap_used_pos,hist_dt,hist_log10_gap_update,hist_log10_gap_interaction,reservoir_rows,rows_seen
train_replay,endpoint,3180356,199178,0.06262758005707537,6136,0.0019293437590005647,0,125128,136616,0.056926267470179724,0.4212638380569185,2.7777874643505753,1226598 744173 394464 227371 136568 85965 57001 38472 27798 22280 20488 199178,125128 0 0 0 863 1350307 1111187 529290 63581 0 0 0 0 0,136616 0 0 0 37 847584 1477471 641514 77134 0 0 0 0 0,200000,31377203
train_replay,closure,8097681,23900,0.002951462276669086,9721,0.0012004671460878738,0,11488,29106,0.0031636844625654924,0.04585900952878111,2.777234121196692,8061652 6927 1600 761 589 487 427 368 313 369 288 23900,11488 0 0 0 8909 7312684 707453 56128 1019 0 0 0 0 0,29106 0 0 0 14 222575 2185733 4381500 1278753 0 0 0 0 0,200000,31377203
val,endpoint,2856301,75526,0.02644189110321356,0,0.0,0,7026,7026,0.04601241839482361,0.2283269111289263,2.7777723924897826,1279732 647838 333163 192684 119002 76695 50086 32703 22444 15458 10970 75526,7026 0 0 0 0 1169436 1034880 540363 104596 0 0 0 0 0,7026 0 0 0 0 757948 1335703 636351 119273 0 0 0 0 0,200000,31377203
val,closure,7467686,10823,0.0014493110717295826,0,0.0,0,0,0,0.0027996054778227906,0.017979661915536488,2.777479220670664,7453917 2667 113 42 34 16 13 21 16 7 17 10823,0 0 0 0 0 6760122 653296 53053 1215 0 0 0 0 0,0 0 0 0 0 169723 1742222 3960918 1594823 0 0 0 0 0,200000,31377203
test,endpoint,2871270,77345,0.026937557248186344,0,0.0,0,3097,3097,0.04734537665644102,0.08706420257256123,2.7779563917397874,1274098 619730 340682 204612 128465 83213 54653 36000 24223 16543 11706 77345,3097 0 0 0 281 1198826 1044949 523266 100706 145 0 0 0 0,3097 0 0 0 95 769045 1363815 619783 115242 193 0 0 0 0,200000,31377203
test,closure,6903909,6912,0.0010011719447634666,0,0.0,0,0,0,0.002705632943059008,0.0039141673984694775,2.7769391440089404,6888950 4014 699 686 593 526 414 355 306 227 227 6912,0 0 0 0 7086 6252727 594147 48819 1130 0 0 0 0 0,0 0 0 0 64 178991 1776071 3575814 1355108 17861 0 0 0 0,200000,31377203
