epoch,train_loss,track_val_mrr,track_val_loss,train_sec,track_eval_sec,peak_gpu_mem_mb
1,0.14298672156826575,0.07684000008970499,0.1519942730665207,151.5,186.8,8885.8
2,0.023384346645705555,0.06383999977119267,0.08282505720853806,151.0,185.2,8885.8
3,0.01457545327554856,0.11767999983996152,0.11741580814123154,151.3,186.1,9929.1
4,0.014970022766869895,0.11133999992355705,0.07873319834470749,153.7,185.2,9929.1
5,0.01167250814258444,0.12043999995931982,0.06928127259016037,151.2,184.7,9993.5
6,0.016936899733026416,0.08598000049158931,0.09410281479358673,150.1,182.4,9993.5
7,0.01167412478552789,0.12018000042945147,0.05907159298658371,149.2,182.9,9993.5
8,0.010707432722520768,0.10012000094011426,0.05584223195910454,150.0,189.3,9993.5
9,0.009560687315403198,0.13388000026926397,0.05354461073875427,150.2,186.3,9993.5
10,0.010183110514807761,0.1096800006519258,0.060104310512542725,151.7,183.7,9993.5
11,0.009109921073921176,0.1342799996460974,0.05463174358010292,150.0,188.5,9993.5
12,0.008118557929042347,0.13412000025898219,0.056827910244464874,154.2,192.4,9993.5
13,0.008853146825365874,0.14075999932944774,0.05690161511301994,156.1,187.9,9993.5
14,0.010623570184736532,0.1301599995946884,0.08407032489776611,151.4,185.5,9993.5
15,0.010491597618223453,0.13351999997764827,0.07527083158493042,151.1,193.1,9993.5
16,0.007885245083622178,0.09923999912425875,0.08176898956298828,151.2,184.9,9993.5
17,0.008988199479953975,0.11095999885812402,0.052560240030288696,150.3,184.8,9993.5
18,0.008158135916847659,0.13200000181645155,0.052161939442157745,151.1,182.2,9993.5
19,0.00894846519626373,0.10916000037178397,0.05666226148605347,147.9,182.0,9993.5
20,0.007479435802266306,0.12677999985992908,0.050476305186748505,153.5,184.5,9993.5
21,0.007407176816759974,0.10526000015750528,0.058330927044153214,150.5,189.2,9993.5
22,0.007763635875581175,0.13296000069916247,0.04914778470993042,154.1,187.1,9993.5
23,0.006892372065280773,0.12682000115394593,0.05222894623875618,148.8,183.3,9993.5
